LeakagePort 1	Current turn 0.5	Pressure storage 41.496	Pressure reaction 0.0441185
Elapsed	Storage	Reaction	Flow rate	Modelled cm3 H2	
4.98	31.2665	21.9072	0.00367997	0.0227851
4.99	31.2582	21.9247	0.00367594	0.0228033
5	31.25	21.9423	0.00367191	0.0228216
5.01	31.2418	21.9598	0.00366787	0.0228398
5.02	31.2337	21.9773	0.00366382	0.022858
5.03	31.2255	21.9947	0.00365976	0.0228762
5.04	31.2173	22.0122	0.0036557	0.0228943
5.05	31.2092	22.0296	0.00365163	0.0229125
5.06	31.201	22.047	0.00364756	0.0229306
5.07	31.1929	22.0644	0.00364348	0.0229487
5.08	31.1847	22.0818	0.00363939	0.0229667
5.09	31.1766	22.0992	0.0036353	0.0229848
5.1	31.1685	22.1165	0.0036312	0.0230028
5.11	31.1604	22.1338	0.00362709	0.0230208
5.12	31.1523	22.1511	0.00362297	0.0230388
5.13	31.1442	22.1684	0.00361885	0.0230568
5.14	31.1362	22.1857	0.00361473	0.0230747
5.15	31.1281	22.2029	0.00361059	0.0230927
5.16	31.12	22.2201	0.00360645	0.0231106
5.17	31.112	22.2373	0.00360231	0.0231285
5.18	31.1039	22.2545	0.00359815	0.0231463
5.19	31.0959	22.2717	0.003594	0.0231642
5.2	31.0879	22.2888	0.00358983	0.023182
5.21	31.0799	22.3059	0.00358566	0.0231998
5.22	31.0719	22.323	0.00358148	0.0232176
5.23	31.0639	22.3401	0.0035773	0.0232354
5.24	31.0559	22.3572	0.0035731	0.0232531
5.25	31.0479	22.3742	0.00356891	0.0232708
5.26	31.04	22.3912	0.0035647	0.0232885
5.27	31.032	22.4082	0.00356049	0.0233062
5.28	31.0241	22.4252	0.00355628	0.0233239
5.29	31.0161	22.4422	0.00355206	0.0233415
5.3	31.0082	22.4591	0.00354783	0.0233591
5.31	31.0003	22.476	0.00354359	0.0233767
5.32	30.9924	22.4929	0.00353935	0.0233943
