LeakagePort 0	Current turn 0.5	Pressure storage 41.2342	Pressure reaction 8.04785
Elapsed	Storage	Reaction	Flow rate	Modelled cm3 H2	
0.62	36.0508	19.115	0.0262673	0.0198351
0.63	35.992	19.2406	0.0261919	0.0199654
0.64	35.9334	19.3658	0.0261147	0.0200953
0.65	35.8749	19.4906	0.0260356	0.0202249
0.66	35.8166	19.6151	0.0259546	0.020354
0.67	35.7585	19.7391	0.0258719	0.0204828
0.68	35.7006	19.8628	0.0257874	0.0206111
0.69	35.6428	19.9861	0.0257011	0.020739
0.7	35.5853	20.1089	0.0256131	0.0208665
0.71	35.528	20.2314	0.0255234	0.0209935
0.72	35.4708	20.3534	0.0254319	0.0211201
0.73	35.4139	20.475	0.0253387	0.0212463
0.74	35.3571	20.5961	0.0252439	0.021372
0.75	35.3006	20.7168	0.0251474	0.0214972
0.76	35.2443	20.837	0.0250492	0.0216219
0.77	35.1882	20.9567	0.0249494	0.0217462
0.78	35.1324	21.076	0.024848	0.0218699
0.79	35.0768	21.1947	0.024745	0.0219932
0.8	35.0214	21.313	0.0246404	0.0221159
0.81	34.9662	21.4308	0.0245343	0.0222382
0.82	34.9113	21.5481	0.0244266	0.0223599
0.83	34.8566	21.6649	0.0243174	0.022481
0.84	34.8021	21.7811	0.0242066	0.0226016
0.85	34.7479	21.8968	0.0240944	0.0227217
0.86	34.694	22.012	0.0239807	0.0228412
0.87	34.6403	22.1266	0.0238655	0.0229602
0.88	34.5869	22.2407	0.0237489	0.0230786
0.89	34.5337	22.3542	0.0236309	0.0231964
0.9	34.4808	22.4672	0.0235115	0.0233136
0.91	34.4282	22.5796	0.0233907	0.0234302
0.92	34.3758	22.6914	0.0232685	0.0235462
0.93	34.3237	22.8026	0.0231449	0.0236617
0.94	34.2719	22.9133	0.02302	0.0237765
0.95	34.2203	23.0233	0.0228938	0.0238906
0.96	34.1691	23.1327	0.0227662	0.0240042
0.97	34.1181	23.2416	0.0226374	0.0241171
0.98	34.0674	23.3498	0.0225073	0.0242294
0.99	34.017	23.4574	0.0223759	0.0243411
1	33.9669	23.5643	0.0222433	0.0244521
1.01	33.9171	23.6707	0.0221094	0.0245624
1.02	33.8676	23.7764	0.0219744	0.0246721
1.03	33.8185	23.8814	0.0218381	0.0247811
1.04	33.7696	23.9858	0.0217007	0.0248894
1.05	33.721	24.0895	0.0215621	0.024997
1.06	33.6727	24.1926	0.0214223	0.025104
1.07	33.6247	24.295	0.0212814	0.0252102
1.08	33.5771	24.3967	0.0211394	0.0253158
1.09	33.5298	24.4978	0.0209963	0.0254207
1.1	33.4828	24.5981	0.0208521	0.0255248
1.11	33.4361	24.6978	0.0207068	0.0256282
1.12	33.3897	24.7968	0.0205604	0.025731
1.13	33.3437	24.8951	0.0204131	0.0258329
1.14	33.298	24.9927	0.0202646	0.0259342
1.15	33.2526	25.0895	0.0201152	0.0260347
1.16	33.2076	25.1857	0.0199648	0.0261345
1.17	33.1629	25.2811	0.0198134	0.0262335
1.18	33.1185	25.3758	0.019661	0.0263318
1.19	33.0745	25.4698	0.0195076	0.0264293
1.2	33.0308	25.5631	0.0193533	0.0265261
1.21	32.9875	25.6556	0.0191981	0.0266221
1.22	32.9445	25.7474	0.0190419	0.0267173
1.23	32.9019	25.8384	0.0188849	0.0268118
1.24	32.8596	25.9287	0.0187269	0.0269055
1.25	32.8177	26.0182	0.0185681	0.0269983
1.26	32.7761	26.1069	0.0184084	0.0270904
1.27	32.7349	26.1949	0.0182479	0.0271818
1.28	32.694	26.2822	0.0180865	0.0272723
1.29	32.6535	26.3686	0.0179243	0.027362
1.3	32.6134	26.4543	0.0177613	0.0274509
1.31	32.5737	26.5392	0.0175975	0.027539
1.32	32.5343	26.6233	0.0174329	0.0276263
1.33	32.4952	26.7067	0.0172675	0.0277128
1.34	32.4566	26.7892	0.0171014	0.0277984
1.35	32.4183	26.871	0.0169345	0.0278832
1.36	32.3804	26.9519	0.0167669	0.0279672
1.37	32.3428	27.0321	0.0165985	0.0280504
1.38	32.3057	27.1114	0.0164295	0.0281327
1.39	32.2689	27.1899	0.0162597	0.0282142
1.4	32.2325	27.2677	0.0160892	0.0282949
1.41	32.1965	27.3446	0.0159181	0.0283747
1.42	32.1608	27.4207	0.0157463	0.0284537
1.43	32.1256	27.4959	0.0155738	0.0285318
1.44	32.0907	27.5704	0.0154007	0.028609
1.45	32.0562	27.644	0.015227	0.0286854
1.46	32.0221	27.7168	0.0150526	0.0287609
1.47	31.9884	27.7888	0.0148776	0.0288356
1.48	31.9551	27.8599	0.014702	0.0289094
1.49	31.9222	27.9301	0.0145258	0.0289823
1.5	31.8897	27.9996	0.014349	0.0290544
1.51	31.8576	28.0682	0.0141716	0.0291256
1.52	31.8258	28.1359	0.0139937	0.0291959
1.53	31.7945	28.2028	0.0138152	0.0292653
1.54	31.7636	28.2689	0.0136362	0.0293338
1.55	31.733	28.334	0.0134567	0.0294014
1.56	31.7029	28.3984	0.0132766	0.0294682
1.57	31.6732	28.4618	0.013096	0.029534
1.58	31.6439	28.5244	0.0129149	0.029599
1.59	31.615	28.5862	0.0127333	0.0296631
1.6	31.5864	28.647	0.0125512	0.0297262
1.61	31.5583	28.707	0.0123686	0.0297885
1.62	31.5307	28.7662	0.0121855	0.0298498
1.63	31.5034	28.8244	0.012002	0.0299103
1.64	31.4765	28.8818	0.011818	0.0299698
1.65	31.45	28.9383	0.0116336	0.0300284
1.66	31.424	28.9939	0.0114487	0.0300861
1.67	31.3984	29.0486	0.0112634	0.0301429
1.68	31.3732	29.1025	0.0110777	0.0301988
1.69	31.3484	29.1554	0.0108915	0.0302538
1.7	31.324	29.2075	0.010705	0.0303078
1.71	31.3	29.2586	0.010518	0.0303609
1.72	31.2765	29.3089	0.0103307	0.030413
1.73	31.2533	29.3583	0.0101429	0.0304643
1.74	31.2306	29.4068	0.00995482	0.0305146
1.75	31.2083	29.4544	0.00976632	0.030564
1.76	31.1865	29.5011	0.00957745	0.0306124
1.77	31.165	29.5468	0.00938822	0.0306599
1.78	31.144	29.5917	0.00919863	0.0307065
1.79	31.1234	29.6357	0.0090087	0.0307521
1.8	31.1032	29.6788	0.00881841	0.0307968
1.81	31.0835	29.7209	0.00862779	0.0308406
1.82	31.0642	29.7622	0.00843684	0.0308834
1.83	31.0453	29.8025	0.00824555	0.0309252
1.84	31.0268	29.8419	0.00805394	0.0309661
1.85	31.0088	29.8804	0.00786201	0.0310061
1.86	30.9912	29.918	0.00766977	0.0310451
1.87	30.974	29.9546	0.00747721	0.0310831
1.88	30.9573	29.9904	0.00728434	0.0311202
1.89	30.941	30.0252	0.00709117	0.0311563
1.9	30.9251	30.0591	0.0068977	0.0311915
1.91	30.9097	30.0921	0.00670393	0.0312257
1.92	30.8946	30.1241	0.00650986	0.031259
1.93	30.8801	30.1552	0.00631549	0.0312913
1.94	30.8659	30.1854	0.00612083	0.0313226
1.95	30.8522	30.2147	0.00592587	0.0313529
1.96	30.839	30.243	0.00573062	0.0313823
1.97	30.8261	30.2704	0.00553507	0.0314108
1.98	30.8137	30.2969	0.00533922	0.0314382
1.99	30.8018	30.3224	0.00514307	0.0314647
2	30.7903	30.347	0.00494661	0.0314902
2.01	30.7792	30.3706	0.00474984	0.0315148
2.02	30.7686	30.3933	0.00455275	0.0315383
2.03	30.7584	30.4151	0.00435533	0.0315609
2.04	30.7486	30.4359	0.00415756	0.0315825
2.05	30.7393	30.4558	0.00395944	0.0316031
2.06	30.7304	30.4747	0.00376094	0.0316228
2.07	30.722	30.4927	0.00356205	0.0316414
2.08	30.7141	30.5097	0.00336273	0.0316591
2.09	30.7065	30.5258	0.00316295	0.0316758
2.1	30.6994	30.5409	0.00296266	0.0316915
2.11	30.6928	30.5551	0.00276182	0.0317062
2.12	30.6866	30.5683	0.00256036	0.0317199
2.13	30.6809	30.5805	0.00235818	0.0317326
2.14	30.6756	30.5918	0.00215518	0.0317442
2.15	30.6708	30.6021	0.0019512	0.0317549
2.16	30.6664	30.6114	0.00174602	0.0317646
2.17	30.6625	30.6198	0.00153934	0.0317733
2.18	30.6591	30.6271	0.00133071	0.0317809
2.19	30.6561	30.6335	0.00111939	0.0317875
2.2	30.6536	30.6388	0.000904124	0.0317931
2.21	30.6516	30.6432	0.000682316	0.0317976
