LeakagePort 1	Current turn 0.5	Pressure storage 11.6818	Pressure reaction 1.63873
Elapsed	Storage	Reaction	Flow rate	Modelled cm3 H2	
3.76	9.98967	5.2737	0.00187872	0.00548948
3.77	9.9855	5.28266	0.00187792	0.0054988
3.78	9.98133	5.29161	0.0018771	0.00550811
3.79	9.97717	5.30055	0.00187628	0.00551742
3.8	9.97301	5.30949	0.00187545	0.00552673
3.81	9.96885	5.31843	0.00187461	0.00553603
3.82	9.96469	5.32736	0.00187376	0.00554533
3.83	9.96053	5.33629	0.0018729	0.00555462
3.84	9.95638	5.34522	0.00187203	0.00556392
3.85	9.95222	5.35414	0.00187115	0.0055732
3.86	9.94807	5.36305	0.00187026	0.00558248
3.87	9.94392	5.37197	0.00186936	0.00559176
3.88	9.93978	5.38088	0.00186845	0.00560103
3.89	9.93563	5.38978	0.00186753	0.0056103
3.9	9.93149	5.39868	0.0018666	0.00561956
3.91	9.92735	5.40757	0.00186566	0.00562882
3.92	9.92321	5.41646	0.00186471	0.00563808
3.93	9.91907	5.42535	0.00186375	0.00564733
3.94	9.91494	5.43423	0.00186278	0.00565657
3.95	9.91081	5.44311	0.00186181	0.00566581
3.96	9.90668	5.45198	0.00186082	0.00567505
3.97	9.90255	5.46085	0.00185982	0.00568428
3.98	9.89842	5.46971	0.00185881	0.0056935
3.99	9.8943	5.47857	0.00185779	0.00570272
4	9.89018	5.48742	0.00185676	0.00571194
4.01	9.88606	5.49627	0.00185572	0.00572115
4.02	9.88194	5.50511	0.00185468	0.00573035
4.03	9.87783	5.51395	0.00185362	0.00573955
4.04	9.87372	5.52278	0.00185255	0.00574875
4.05	9.86961	5.53161	0.00185147	0.00575794
4.06	9.8655	5.54043	0.00185039	0.00576712
4.07	9.86139	5.54925	0.00184929	0.0057763
4.08	9.85729	5.55807	0.00184818	0.00578547
4.09	9.85319	5.56687	0.00184706	0.00579464
4.1	9.84909	5.57567	0.00184594	0.0058038
4.11	9.845	5.58447	0.0018448	0.00581296
4.12	9.84091	5.59326	0.00184365	0.00582211
4.13	9.83682	5.60205	0.0018425	0.00583125
4.14	9.83273	5.61083	0.00184133	0.00584039
4.15	9.82864	5.6196	0.00184016	0.00584953
4.16	9.82456	5.62837	0.00183897	0.00585865
4.17	9.82048	5.63713	0.00183778	0.00586778
4.18	9.81641	5.64589	0.00183657	0.00587689
4.19	9.81233	5.65464	0.00183536	0.005886
4.2	9.80826	5.66339	0.00183413	0.00589511
4.21	9.80419	5.67213	0.0018329	0.0059042
4.22	9.80013	5.68086	0.00183165	0.0059133
4.23	9.79606	5.68959	0.0018304	0.00592238
4.24	9.792	5.69832	0.00182913	0.00593146
4.25	9.78794	5.70703	0.00182786	0.00594053
4.26	9.78389	5.71574	0.00182658	0.0059496
4.27	9.77984	5.72445	0.00182528	0.00595866
4.28	9.77579	5.73314	0.00182398	0.00596772
4.29	9.77174	5.74184	0.00182267	0.00597676
4.3	9.7677	5.75052	0.00182134	0.0059858
4.31	9.76366	5.7592	0.00182001	0.00599484
4.32	9.75962	5.76787	0.00181867	0.00600387
4.33	9.75559	5.77654	0.00181732	0.00601289
4.34	9.75155	5.7852	0.00181596	0.0060219
4.35	9.74753	5.79386	0.00181459	0.00603091
4.36	9.7435	5.8025	0.00181321	0.00603991
4.37	9.73948	5.81114	0.00181182	0.0060489
4.38	9.73546	5.81978	0.00181042	0.00605789
4.39	9.73144	5.8284	0.00180901	0.00606687
4.4	9.72743	5.83702	0.00180759	0.00607584
4.41	9.72342	5.84564	0.00180616	0.00608481
4.42	9.71941	5.85425	0.00180472	0.00609377
4.43	9.71541	5.86285	0.00180327	0.00610272
4.44	9.71141	5.87144	0.00180181	0.00611167
4.45	9.70741	5.88002	0.00180034	0.0061206
4.46	9.70342	5.8886	0.00179887	0.00612953
4.47	9.69943	5.89718	0.00179738	0.00613846
4.48	9.69544	5.90574	0.00179588	0.00614737
4.49	9.69146	5.9143	0.00179438	0.00615628
4.5	9.68748	5.92285	0.00179286	0.00616518
4.51	9.6835	5.93139	0.00179133	0.00617408
4.52	9.67953	5.93993	0.0017898	0.00618296
4.53	9.67555	5.94846	0.00178825	0.00619184
4.54	9.67159	5.95698	0.0017867	0.00620071
4.55	9.66762	5.9655	0.00178513	0.00620957
4.56	9.66366	5.974	0.00178356	0.00621843
4.57	9.65971	5.9825	0.00178198	0.00622727
4.58	9.65575	5.99099	0.00178038	0.00623611
4.59	9.6518	5.99948	0.00177878	0.00624494
4.6	9.64786	6.00795	0.00177717	0.00625377
