SupplyPort 1	Port pressure 28
25.75	28	0
25.76	28	0
25.77	28	0
25.78	28	0
25.79	28	0
25.8	28	0
25.81	28	0
25.82	28	0
25.83	28	0
25.84	28	0
25.85	28	0
25.86	28	0
25.87	28	0
25.88	28	0
25.89	28	0
25.9	28	0
25.91	28	0
25.92	28	0
25.93	28	0
25.94	28	0
25.95	28	0
25.96	28	0
25.97	28	0
25.98	28	0
25.99	28	0
26	28	0
26.01	28	0
26.02	28	0
26.03	28	0
26.04	28	0
26.05	28	0
26.06	28	0
26.07	28	0
26.08	28	0
26.09	28	0
26.1	28	0
26.11	28	0
26.12	28	0
26.13	28	0
26.14	28	0
26.15	28	0
26.16	28	0
26.17	28	0
26.18	28	0
26.19	28	0
26.2	28	0
26.21	28	0
26.22	28	0
26.23	28	0
26.24	28	0
26.25	28	0
26.26	28	0
26.27	28	0
26.28	28	0
26.29	28	0
26.3	28	0
26.31	28	0
26.32	28	0
26.33	28	0
26.34	28	0
26.35	28	0
26.36	28	0
26.37	28	0
26.38	28	0
26.39	28	0
26.4	28	0
26.41	28	0
26.42	28	0
26.43	28	0
26.44	28	0
26.45	28	0
26.46	28	0
26.47	28	0
26.48	28	0
26.49	28	0
26.5	28	0
26.51	28	0
26.52	28	0
26.53	28	0
26.54	28	0
26.55	28	0
26.56	28	0
26.57	28	0
26.58	28	0
26.59	28	0
26.6	28	0
26.61	28	0
26.62	28	0
26.63	28	0
26.64	28	0
26.65	28	0
26.66	28	0
26.67	28	0
26.68	28	0
26.69	28	0
26.7	28	0
26.71	28	0
26.72	28	0
26.73	28	0
26.74	28	0
26.75	28	0
26.76	28	0
26.77	28	0
26.78	28	0
26.79	28	0
26.8	28	0
26.81	28	0
26.82	28	0
26.83	28	0
26.84	28	0
26.85	28	0
26.86	28	0
26.87	28	0
26.88	28	0
26.89	28	0
26.9	28	0
26.91	28	0
26.92	28	0
26.93	28	0
26.94	28	0
26.95	28	0
26.96	28	0
26.97	28	0
26.98	28	0
26.99	28	0
27	28	0
27.01	28	0
27.02	28	0
27.03	28	0
27.04	28	0
27.05	28	0
27.06	28	0
27.07	28	0
27.08	28	0
27.09	28	0
27.1	28	0
27.11	28	0
27.12	28	0
27.13	28	0
27.14	28	0
27.15	28	0
27.16	28	0
27.17	28	0
27.18	28	0
27.19	28	0
27.2	28	0
27.21	28	0
27.22	28	0
27.23	28	0
27.24	28	0
27.25	28	0
27.26	28	0
27.27	28	0
27.28	28	0
27.29	28	0
27.3	28	0
27.31	28	0
27.32	28	0
27.33	28	0
27.34	28	0
27.35	28	0
27.36	28	0
27.37	28	0
27.38	28	0
27.39	28	0
27.4	28	0
27.41	28	0
27.42	28	0
27.43	28	0
27.44	28	0
27.45	28	0
27.46	28	0
27.47	28	0
27.48	28	0
27.49	28	0
27.5	28	0
27.51	28	0
27.52	28	0
27.53	28	0
27.54	28	0
27.55	28	0
27.56	28	0
27.57	28	0
27.58	28	0
27.59	28	0
27.6	28	0
27.61	28	0
27.62	28	0
27.63	28	0
27.64	28	0
27.65	28	0
27.66	28	0
27.67	28	0
27.68	28	0
27.69	28	0
27.7	28	0
27.71	28	0
27.72	28	0
27.73	28	0
27.74	28	0
27.75	28	0
27.76	28	0
27.77	28	0
27.78	28	0
27.79	28	0
27.8	28	0
27.81	28	0
27.82	28	0
27.83	28	0
27.84	28	0
27.85	28	0
27.86	28	0
27.87	28	0
27.88	28	0
27.89	28	0
27.9	28	0
27.91	28	0
27.92	28	0
27.93	28	0
27.94	28	0
27.95	28	0
27.96	28	0
27.97	28	0
27.98	28	0
27.99	28	0
28	28	0
28.01	28	0
28.02	28	0
28.03	28	0
28.04	28	0
28.05	28	0
28.06	28	0
28.07	28	0
28.08	28	0
28.09	28	0
28.1	28	0
28.11	28	0
28.12	28	0
28.13	28	0
28.14	28	0
28.15	28	0
28.16	28	0
28.17	28	0
28.18	28	0
28.19	28	0
28.2	28	0
28.21	28	0
28.22	28	0
28.23	28	0
28.24	28	0
28.25	28	0
28.26	28	0
28.27	28	0
28.28	28	0
28.29	28	0
28.3	28	0
28.31	28	0
28.32	28	0
28.33	28	0
28.34	28	0
28.35	28	0
28.36	28	0
28.37	28	0
28.38	28	0
28.39	28	0
28.4	28	0
28.41	28	0
28.42	28	0
28.43	28	0
28.44	28	0
28.45	28	0
28.46	28	0
28.47	28	0
28.48	28	0
28.49	28	0
28.5	28	0
28.51	28	0
28.52	28	0
28.53	28	0
28.54	28	0
28.55	28	0
28.56	28	0
28.57	28	0
28.58	28	0
28.59	28	0
28.6	28	0
28.61	28	0
28.62	28	0
28.63	28	0
28.64	28	0
28.65	28	0
28.66	28	0
28.67	28	0
28.68	28	0
28.69	28	0
28.7	28	0
28.71	28	0
28.72	28	0
28.73	28	0
28.74	28	0
28.75	28	0
28.76	28	0
28.77	28	0
28.78	28	0
28.79	28	0
28.8	28	0
28.81	28	0
28.82	28	0
28.83	28	0
28.84	28	0
28.85	28	0
28.86	28	0
28.87	28	0
28.88	28	0
28.89	28	0
28.9	28	0
28.91	28	0
28.92	28	0
28.93	28	0
28.94	28	0
28.95	28	0
28.96	28	0
28.97	28	0
28.98	28	0
28.99	28	0
29	28	0
29.01	28	0
29.02	28	0
29.03	28	0
29.04	28	0
29.05	28	0
29.06	28	0
29.07	28	0
29.08	28	0
29.09	28	0
29.1	28	0
29.11	28	0
29.12	28	0
29.13	28	0
29.14	28	0
29.15	28	0
29.16	28	0
29.17	28	0
29.18	28	0
29.19	28	0
29.2	28	0
29.21	28	0
29.22	28	0
29.23	28	0
29.24	28	0
29.25	28	0
29.26	28	0
29.27	28	0
29.28	28	0
29.29	28	0
29.3	28	0
29.31	28	0
29.32	28	0
29.33	28	0
29.34	28	0
29.35	28	0
29.36	28	0
29.37	28	0
29.38	28	0
29.39	28	0
29.4	28	0
29.41	28	0
29.42	28	0
29.43	28	0
29.44	28	0
29.45	28	0
29.46	28	0
29.47	28	0
29.48	28	0
29.49	28	0
29.5	28	0
29.51	28	0
29.52	28	0
29.53	28	0
29.54	28	0
29.55	28	0
29.56	28	0
29.57	28	0
29.58	28	0
29.59	28	0
29.6	28	0
29.61	28	0
29.62	28	0
29.63	28	0
29.64	28	0
29.65	28	0
29.66	28	0
29.67	28	0
29.68	28	0
29.69	28	0
29.7	28	0
29.71	28	0
29.72	28	0
29.73	28	0
29.74	28	0
29.75	28	0
29.76	28	0
29.77	28	0
29.78	28	0
29.79	28	0
29.8	28	0
29.81	28	0
29.82	28	0
29.83	28	0
29.84	28	0
29.85	28	0
29.86	28	0
29.87	28	0
29.88	28	0
29.89	28	0
29.9	28	0
29.91	28	0
29.92	28	0
29.93	28	0
29.94	28	0
29.95	28	0
29.96	28	0
29.97	28	0
29.98	28	0
29.99	28	0
