SupplyPort 1	Port pressure 28
Elapsed	Pressure	Rate
17.59	27.9999	1.96119e-07
17.6	27.9999	1.946e-07
17.61	27.9999	1.93093e-07
17.62	27.9999	1.91598e-07
17.63	27.9999	1.90114e-07
17.64	27.9999	1.88641e-07
17.65	27.9999	1.8718e-07
17.66	27.9999	1.85731e-07
17.67	27.9999	1.84292e-07
17.68	27.9999	1.82865e-07
17.69	27.9999	1.81449e-07
17.7	27.9999	1.80043e-07
17.71	27.9999	1.78649e-07
17.72	27.9999	1.77266e-07
17.73	27.9999	1.75893e-07
17.74	27.9999	1.7453e-07
17.75	27.9999	1.73179e-07
17.76	27.9999	1.71838e-07
17.77	27.9999	1.70507e-07
17.78	27.9999	1.69186e-07
17.79	27.9999	1.67876e-07
17.8	27.9999	1.66576e-07
17.81	27.9999	1.65286e-07
17.82	27.9999	1.64006e-07
17.83	27.9999	1.62735e-07
17.84	27.9999	1.61475e-07
17.85	27.9999	1.60224e-07
17.86	27.9999	1.58984e-07
17.87	27.9999	1.57752e-07
17.88	27.9999	1.56531e-07
17.89	27.9999	1.55318e-07
17.9	27.9999	1.54115e-07
17.91	27.9999	1.52922e-07
17.92	27.9999	1.51737e-07
17.93	27.9999	1.50562e-07
17.94	27.9999	1.49396e-07
17.95	27.9999	1.48239e-07
17.96	27.9999	1.47091e-07
17.97	27.9999	1.45952e-07
17.98	27.9999	1.44822e-07
17.99	27.9999	1.437e-07
18	27.9999	1.42587e-07
18.01	27.9999	1.41483e-07
18.02	27.9999	1.40387e-07
18.03	27.9999	1.393e-07
18.04	27.9999	1.38221e-07
18.05	27.9999	1.3715e-07
18.06	27.9999	1.36088e-07
18.07	27.9999	1.35034e-07
18.08	27.9999	1.33989e-07
18.09	27.9999	1.32951e-07
18.1	27.9999	1.31921e-07
18.11	27.9999	1.30899e-07
18.12	27.9999	1.29886e-07
18.13	27.9999	1.2888e-07
18.14	27.9999	1.27882e-07
18.15	27.9999	1.26891e-07
18.16	27.9999	1.25908e-07
18.17	27.9999	1.24933e-07
18.18	27.9999	1.23966e-07
18.19	27.9999	1.23006e-07
18.2	27.9999	1.22053e-07
18.21	27.9999	1.21108e-07
18.22	27.9999	1.2017e-07
18.23	27.9999	1.19239e-07
18.24	27.9999	1.18316e-07
18.25	27.9999	1.17399e-07
18.26	27.9999	1.1649e-07
18.27	27.9999	1.15588e-07
18.28	27.9999	1.14693e-07
18.29	27.9999	1.13805e-07
18.3	27.9999	1.12923e-07
18.31	27.9999	1.12049e-07
18.32	27.9999	1.11181e-07
18.33	27.9999	1.1032e-07
18.34	27.9999	1.09465e-07
18.35	27.9999	1.08618e-07
18.36	27.9999	1.07776e-07
18.37	27.9999	1.06942e-07
18.38	27.9999	1.06113e-07
18.39	27.9999	1.05292e-07
18.4	27.9999	1.04476e-07
18.41	27.9999	1.03667e-07
18.42	27.9999	1.02864e-07
18.43	27.9999	1.02067e-07
18.44	27.9999	1.01277e-07
18.45	27.9999	1.00493e-07
18.46	27.9999	9.97143e-08
18.47	27.9999	9.89421e-08
18.48	27.9999	9.81758e-08
18.49	27.9999	9.74155e-08
18.5	27.9999	9.6661e-08
18.51	27.9999	9.59124e-08
18.52	27.9999	9.51696e-08
18.53	27.9999	9.44325e-08
18.54	27.9999	9.37012e-08
18.55	27.9999	9.29755e-08
18.56	27.9999	9.22554e-08
18.57	27.9999	9.15409e-08
18.58	27.9999	9.0832e-08
18.59	27.9999	9.01285e-08
18.6	27.9999	8.94305e-08
18.61	27.9999	8.87379e-08
18.62	27.9999	8.80506e-08
18.63	27.9999	8.73687e-08
18.64	27.9999	8.6692e-08
18.65	28	8.60206e-08
18.66	28	8.53544e-08
18.67	28	8.46934e-08
18.68	28	8.40375e-08
18.69	28	8.33866e-08
18.7	28	8.27408e-08
18.71	28	8.21e-08
18.72	28	8.14642e-08
18.73	28	8.08332e-08
18.74	28	8.02072e-08
18.75	28	7.9586e-08
18.76	28	7.89697e-08
18.77	28	7.83581e-08
18.78	28	7.77512e-08
18.79	28	7.7149e-08
18.8	28	7.65515e-08
18.81	28	7.59587e-08
18.82	28	7.53704e-08
18.83	28	7.47867e-08
18.84	28	7.42075e-08
18.85	28	7.36327e-08
18.86	28	7.30625e-08
18.87	28	7.24966e-08
18.88	28	7.19352e-08
18.89	28	7.13781e-08
18.9	28	7.08252e-08
18.91	28	7.02767e-08
18.92	28	6.97325e-08
18.93	28	6.91924e-08
18.94	28	6.86565e-08
18.95	28	6.81248e-08
18.96	28	6.75972e-08
18.97	28	6.70737e-08
18.98	28	6.65542e-08
18.99	28	6.60388e-08
19	28	6.55273e-08
19.01	28	6.50198e-08
19.02	28	6.45163e-08
19.03	28	6.40166e-08
19.04	28	6.35208e-08
19.05	28	6.30289e-08
19.06	28	6.25407e-08
19.07	28	6.20563e-08
19.08	28	6.15757e-08
19.09	28	6.10989e-08
19.1	28	6.06257e-08
19.11	28	6.01561e-08
19.12	28	5.96902e-08
19.13	28	5.9228e-08
19.14	28	5.87693e-08
19.15	28	5.83141e-08
19.16	28	5.78625e-08
19.17	28	5.74143e-08
19.18	28	5.69697e-08
19.19	28	5.65285e-08
19.2	28	5.60907e-08
19.21	28	5.56563e-08
19.22	28	5.52252e-08
19.23	28	5.47975e-08
19.24	28	5.43731e-08
19.25	28	5.3952e-08
19.26	28	5.35342e-08
19.27	28	5.31196e-08
19.28	28	5.27082e-08
19.29	28	5.23e-08
19.3	28	5.18949e-08
19.31	28	5.1493e-08
19.32	28	5.10942e-08
19.33	28	5.06985e-08
19.34	28	5.03059e-08
19.35	28	4.99162e-08
19.36	28	4.95297e-08
19.37	28	4.91461e-08
19.38	28	4.87654e-08
19.39	28	4.83878e-08
19.4	28	4.8013e-08
19.41	28	4.76412e-08
19.42	28	4.72722e-08
19.43	28	4.69061e-08
19.44	28	4.65428e-08
19.45	28	4.61824e-08
19.46	28	4.58247e-08
19.47	28	4.54698e-08
19.48	28	4.51176e-08
19.49	28	4.47682e-08
19.5	28	4.44215e-08
19.51	28	4.40775e-08
19.52	28	4.37361e-08
19.53	28	4.33974e-08
19.54	28	4.30613e-08
19.55	28	4.27278e-08
19.56	28	4.23969e-08
19.57	28	4.20685e-08
19.58	28	4.17427e-08
19.59	28	4.14194e-08
19.6	28	4.10986e-08
19.61	28	4.07803e-08
19.62	28	4.04645e-08
19.63	28	4.01511e-08
19.64	28	3.98402e-08
19.65	28	3.95316e-08
19.66	28	3.92254e-08
19.67	28	3.89217e-08
19.68	28	3.86202e-08
19.69	28	3.83211e-08
19.7	28	3.80243e-08
19.71	28	3.77298e-08
19.72	28	3.74376e-08
19.73	28	3.71477e-08
19.74	28	3.686e-08
19.75	28	3.65745e-08
19.76	28	3.62913e-08
19.77	28	3.60102e-08
19.78	28	3.57313e-08
19.79	28	3.54546e-08
19.8	28	3.518e-08
19.81	28	3.49075e-08
19.82	28	3.46372e-08
19.83	28	3.43689e-08
19.84	28	3.41027e-08
19.85	28	3.38386e-08
19.86	28	3.35766e-08
19.87	28	3.33165e-08
19.88	28	3.30585e-08
19.89	28	3.28025e-08
19.9	28	3.25484e-08
19.91	28	3.22963e-08
19.92	28	3.20462e-08
19.93	28	3.1798e-08
19.94	28	3.15518e-08
19.95	28	3.13074e-08
19.96	28	3.10649e-08
19.97	28	3.08243e-08
19.98	28	3.05856e-08
19.99	28	3.03487e-08
20	28	3.01137e-08
20.01	28	2.98805e-08
20.02	28	2.96491e-08
20.03	28	2.94194e-08
20.04	28	2.91916e-08
20.05	28	2.89655e-08
20.06	28	2.87412e-08
20.07	28	2.85186e-08
20.08	28	2.82977e-08
20.09	28	2.80786e-08
20.1	28	2.78611e-08
20.11	28	2.76453e-08
20.12	28	2.74312e-08
20.13	28	2.72188e-08
20.14	28	2.7008e-08
20.15	28	2.67988e-08
20.16	28	2.65912e-08
20.17	28	2.63853e-08
20.18	28	2.6181e-08
20.19	28	2.59782e-08
20.2	28	2.5777e-08
20.21	28	2.55774e-08
20.22	28	2.53793e-08
20.23	28	2.51827e-08
20.24	28	2.49877e-08
20.25	28	2.47942e-08
20.26	28	2.46021e-08
20.27	28	2.44116e-08
20.28	28	2.42225e-08
20.29	28	2.40349e-08
20.3	28	2.38488e-08
20.31	28	2.36641e-08
20.32	28	2.34808e-08
20.33	28	2.3299e-08
20.34	28	2.31185e-08
20.35	28	2.29395e-08
20.36	28	2.27618e-08
20.37	28	2.25855e-08
20.38	28	2.24106e-08
20.39	28	2.22371e-08
20.4	28	2.20648e-08
20.41	28	2.18939e-08
20.42	28	2.17244e-08
20.43	28	2.15561e-08
20.44	28	2.13892e-08
20.45	28	2.12235e-08
20.46	28	2.10592e-08
20.47	28	2.08961e-08
20.48	28	2.07342e-08
20.49	28	2.05737e-08
20.5	28	2.04143e-08
20.51	28	2.02562e-08
20.52	28	2.00993e-08
20.53	28	1.99437e-08
20.54	28	1.97892e-08
20.55	28	1.96359e-08
20.56	28	1.94839e-08
20.57	28	1.9333e-08
20.58	28	1.91832e-08
20.59	28	1.90347e-08
20.6	28	1.88873e-08
20.61	28	1.8741e-08
20.62	28	1.85958e-08
20.63	28	1.84518e-08
20.64	28	1.83089e-08
20.65	28	1.81671e-08
20.66	28	1.80264e-08
20.67	28	1.78868e-08
20.68	28	1.77483e-08
20.69	28	1.76108e-08
20.7	28	1.74744e-08
20.71	28	1.73391e-08
20.72	28	1.72048e-08
20.73	28	1.70716e-08
20.74	28	1.69394e-08
20.75	28	1.68082e-08
20.76	28	1.6678e-08
20.77	28	1.65488e-08
20.78	28	1.64207e-08
20.79	28	1.62935e-08
20.8	28	1.61673e-08
20.81	28	1.60421e-08
20.82	28	1.59178e-08
20.83	28	1.57946e-08
20.84	28	1.56722e-08
20.85	28	1.55509e-08
20.86	28	1.54304e-08
20.87	28	1.53109e-08
20.88	28	1.51923e-08
20.89	28	1.50747e-08
20.9	28	1.49579e-08
20.91	28	1.48421e-08
20.92	28	1.47271e-08
20.93	28	1.46131e-08
20.94	28	1.44999e-08
20.95	28	1.43876e-08
20.96	28	1.42762e-08
20.97	28	1.41656e-08
20.98	28	1.40559e-08
20.99	28	1.3947e-08
21	28	1.3839e-08
21.01	28	1.37318e-08
21.02	28	1.36255e-08
21.03	28	1.352e-08
21.04	28	1.34153e-08
21.05	28	1.33114e-08
21.06	28	1.32083e-08
21.07	28	1.3106e-08
21.08	28	1.30045e-08
21.09	28	1.29038e-08
21.1	28	1.28038e-08
21.11	28	1.27047e-08
21.12	28	1.26063e-08
21.13	28	1.25086e-08
21.14	28	1.24118e-08
21.15	28	1.23156e-08
21.16	28	1.22203e-08
21.17	28	1.21256e-08
21.18	28	1.20317e-08
21.19	28	1.19385e-08
21.2	28	1.18461e-08
21.21	28	1.17543e-08
21.22	28	1.16633e-08
21.23	28	1.1573e-08
21.24	28	1.14833e-08
21.25	28	1.13944e-08
21.26	28	1.13061e-08
21.27	28	1.12186e-08
21.28	28	1.11317e-08
21.29	28	1.10455e-08
21.3	28	1.09599e-08
21.31	28	1.08751e-08
21.32	28	1.07908e-08
21.33	28	1.07073e-08
21.34	28	1.06243e-08
21.35	28	1.0542e-08
21.36	28	1.04604e-08
21.37	28	1.03794e-08
21.38	28	1.0299e-08
21.39	28	1.02192e-08
21.4	28	1.01401e-08
21.41	28	1.00616e-08
21.42	28	9.98364e-09
21.43	28	9.90632e-09
21.44	28	9.8296e-09
21.45	28	9.75347e-09
21.46	28	9.67793e-09
21.47	28	9.60298e-09
21.48	28	9.52861e-09
21.49	28	9.45481e-09
21.5	28	9.38159e-09
21.51	28	9.30893e-09
21.52	28	9.23683e-09
21.53	28	9.1653e-09
21.54	28	9.09431e-09
21.55	28	9.02388e-09
21.56	28	8.95399e-09
21.57	28	8.88465e-09
21.58	28	8.81584e-09
21.59	28	8.74756e-09
21.6	28	8.67981e-09
21.61	28	8.61259e-09
21.62	28	8.54589e-09
21.63	28	8.4797e-09
21.64	28	8.41403e-09
21.65	28	8.34887e-09
21.66	28	8.28421e-09
21.67	28	8.22005e-09
21.68	28	8.15639e-09
21.69	28	8.09322e-09
21.7	28	8.03054e-09
21.71	28	7.96834e-09
21.72	28	7.90663e-09
21.73	28	7.8454e-09
21.74	28	7.78463e-09
21.75	28	7.72434e-09
21.76	28	7.66452e-09
21.77	28	7.60516e-09
21.78	28	7.54626e-09
21.79	28	7.48782e-09
21.8	28	7.42983e-09
21.81	28	7.37229e-09
21.82	28	7.31519e-09
21.83	28	7.25853e-09
21.84	28	7.20232e-09
21.85	28	7.14654e-09
21.86	28	7.09119e-09
21.87	28	7.03627e-09
21.88	28	6.98178e-09
21.89	28	6.92771e-09
21.9	28	6.87405e-09
21.91	28	6.82082e-09
21.92	28	6.76799e-09
21.93	28	6.71557e-09
21.94	28	6.66356e-09
21.95	28	6.61196e-09
21.96	28	6.56075e-09
21.97	28	6.50994e-09
21.98	28	6.45952e-09
21.99	28	6.40949e-09
22	28	6.35985e-09
22.01	28	6.3106e-09
22.02	28	6.26172e-09
22.03	28	6.21323e-09
22.04	28	6.16511e-09
22.05	28	6.11736e-09
22.06	28	6.06998e-09
22.07	28	6.02297e-09
22.08	28	5.97633e-09
22.09	28	5.93004e-09
22.1	28	5.88412e-09
22.11	28	5.83854e-09
22.12	28	5.79333e-09
22.13	28	5.74846e-09
22.14	28	5.70394e-09
22.15	28	5.65976e-09
22.16	28	5.61593e-09
22.17	28	5.57244e-09
22.18	28	5.52928e-09
22.19	28	5.48646e-09
22.2	28	5.44396e-09
22.21	28	5.4018e-09
22.22	28	5.35997e-09
22.23	28	5.31846e-09
22.24	28	5.27727e-09
22.25	28	5.23639e-09
22.26	28	5.19584e-09
22.27	28	5.1556e-09
22.28	28	5.11567e-09
22.29	28	5.07605e-09
22.3	28	5.03674e-09
22.31	28	4.99773e-09
22.32	28	4.95902e-09
22.33	28	4.92062e-09
22.34	28	4.88251e-09
22.35	28	4.8447e-09
22.36	28	4.80717e-09
22.37	28	4.76994e-09
22.38	28	4.733e-09
22.39	28	4.69635e-09
22.4	28	4.65997e-09
22.41	28	4.62388e-09
22.42	28	4.58807e-09
22.43	28	4.55254e-09
22.44	28	4.51728e-09
22.45	28	4.4823e-09
22.46	28	4.44758e-09
22.47	28	4.41314e-09
22.48	28	4.37896e-09
22.49	28	4.34505e-09
22.5	28	4.31139e-09
22.51	28	4.278e-09
22.52	28	4.24487e-09
22.53	28	4.212e-09
22.54	28	4.17938e-09
22.55	28	4.14701e-09
22.56	28	4.11489e-09
22.57	28	4.08302e-09
22.58	28	4.0514e-09
22.59	28	4.02002e-09
22.6	28	3.98889e-09
22.61	28	3.958e-09
22.62	28	3.92734e-09
22.63	28	3.89693e-09
22.64	28	3.86674e-09
22.65	28	3.8368e-09
22.66	28	3.80708e-09
22.67	28	3.7776e-09
22.68	28	3.74834e-09
22.69	28	3.71931e-09
22.7	28	3.69051e-09
22.71	28	3.66192e-09
22.72	28	3.63356e-09
22.73	28	3.60542e-09
22.74	28	3.5775e-09
22.75	28	3.54979e-09
22.76	28	3.5223e-09
22.77	28	3.49502e-09
22.78	28	3.46795e-09
22.79	28	3.4411e-09
22.8	28	3.41445e-09
22.81	28	3.388e-09
22.82	28	3.36176e-09
22.83	28	3.33573e-09
22.84	28	3.30989e-09
22.85	28	3.28426e-09
22.86	28	3.25882e-09
22.87	28	3.23358e-09
22.88	28	3.20854e-09
22.89	28	3.18369e-09
22.9	28	3.15903e-09
22.91	28	3.13457e-09
22.92	28	3.11029e-09
22.93	28	3.0862e-09
22.94	28	3.0623e-09
22.95	28	3.03858e-09
22.96	28	3.01505e-09
22.97	28	2.9917e-09
22.98	28	2.96853e-09
22.99	28	2.94554e-09
23	28	2.92273e-09
23.01	28	2.90009e-09
23.02	28	2.87763e-09
23.03	28	2.85535e-09
23.04	28	2.83323e-09
23.05	28	2.81129e-09
23.06	28	2.78952e-09
23.07	28	2.76791e-09
23.08	28	2.74648e-09
23.09	28	2.7252e-09
23.1	28	2.7041e-09
23.11	28	2.68316e-09
23.12	28	2.66238e-09
23.13	28	2.64176e-09
23.14	28	2.6213e-09
23.15	28	2.601e-09
23.16	28	2.58085e-09
23.17	28	2.56086e-09
23.18	28	2.54103e-09
23.19	28	2.52135e-09
23.2	28	2.50182e-09
23.21	28	2.48245e-09
23.22	28	2.46322e-09
23.23	28	2.44414e-09
23.24	28	2.42522e-09
23.25	28	2.40643e-09
23.26	28	2.3878e-09
23.27	28	2.3693e-09
23.28	28	2.35095e-09
23.29	28	2.33275e-09
23.3	28	2.31468e-09
23.31	28	2.29675e-09
23.32	28	2.27897e-09
23.33	28	2.26132e-09
23.34	28	2.2438e-09
23.35	28	2.22642e-09
23.36	28	2.20918e-09
23.37	28	2.19207e-09
23.38	28	2.17509e-09
23.39	28	2.15825e-09
23.4	28	2.14153e-09
23.41	28	2.12495e-09
23.42	28	2.10849e-09
23.43	28	2.09216e-09
23.44	28	2.07596e-09
23.45	28	2.05988e-09
23.46	28	2.04393e-09
23.47	28	2.0281e-09
23.48	28	2.01239e-09
23.49	28	1.99681e-09
23.5	28	1.98134e-09
23.51	28	1.966e-09
23.52	28	1.95077e-09
23.53	28	1.93566e-09
23.54	28	1.92067e-09
23.55	28	1.9058e-09
23.56	28	1.89104e-09
23.57	28	1.87639e-09
23.58	28	1.86186e-09
23.59	28	1.84744e-09
23.6	28	1.83313e-09
23.61	28	1.81893e-09
23.62	28	1.80485e-09
23.63	28	1.79087e-09
23.64	28	1.777e-09
23.65	28	1.76324e-09
23.66	28	1.74958e-09
23.67	28	1.73603e-09
23.68	28	1.72258e-09
23.69	28	1.70924e-09
23.7	28	1.69601e-09
23.71	28	1.68287e-09
23.72	28	1.66984e-09
23.73	28	1.65691e-09
23.74	28	1.64407e-09
23.75	28	1.63134e-09
23.76	28	1.61871e-09
23.77	28	1.60617e-09
23.78	28	1.59373e-09
23.79	28	1.58139e-09
23.8	28	1.56914e-09
23.81	28	1.55699e-09
23.82	28	1.54493e-09
23.83	28	1.53296e-09
23.84	28	1.52109e-09
23.85	28	1.50931e-09
23.86	28	1.49762e-09
23.87	28	1.48602e-09
23.88	28	1.47451e-09
23.89	28	1.46309e-09
23.9	28	1.45176e-09
23.91	28	1.44052e-09
23.92	28	1.42936e-09
23.93	28	1.41829e-09
23.94	28	1.40731e-09
23.95	28	1.39641e-09
23.96	28	1.38559e-09
23.97	28	1.37486e-09
23.98	28	1.36422e-09
23.99	28	1.35365e-09
24	28	1.34317e-09
24.01	28	1.33276e-09
24.02	28	1.32244e-09
24.03	28	1.3122e-09
24.04	28	1.30204e-09
24.05	28	1.29195e-09
24.06	28	1.28195e-09
24.07	28	1.27202e-09
24.08	28	1.26217e-09
24.09	28	1.25239e-09
24.1	28	1.24269e-09
24.11	28	1.23307e-09
24.12	28	1.22352e-09
24.13	28	1.21404e-09
24.14	28	1.20464e-09
24.15	28	1.19531e-09
24.16	28	1.18605e-09
24.17	28	1.17687e-09
24.18	28	1.16775e-09
24.19	28	1.15871e-09
24.2	28	1.14974e-09
24.21	28	1.14083e-09
24.22	28	1.132e-09
24.23	28	1.12323e-09
24.24	28	1.11453e-09
24.25	28	1.1059e-09
24.26	28	1.09733e-09
24.27	28	1.08883e-09
24.28	28	1.0804e-09
24.29	28	1.07203e-09
24.3	28	1.06373e-09
24.31	28	1.05549e-09
24.32	28	1.04732e-09
24.33	28	1.03921e-09
24.34	28	1.03116e-09
24.35	28	1.02317e-09
24.36	28	1.01525e-09
24.37	28	1.00739e-09
24.38	28	9.99585e-10
24.39	28	9.91843e-10
24.4	28	9.84162e-10
24.41	28	9.76539e-10
24.42	28	9.68976e-10
24.43	28	9.61472e-10
24.44	28	9.54026e-10
24.45	28	9.46637e-10
24.46	28	9.39305e-10
24.47	28	9.32031e-10
24.48	28	9.24812e-10
24.49	28	9.1765e-10
24.5	28	9.10543e-10
24.51	28	9.03491e-10
24.52	28	8.96494e-10
24.53	28	8.89551e-10
24.54	28	8.82661e-10
24.55	28	8.75825e-10
24.56	28	8.69042e-10
24.57	28	8.62312e-10
24.58	28	8.55634e-10
24.59	28	8.49007e-10
24.6	28	8.42432e-10
24.61	28	8.35907e-10
24.62	28	8.29433e-10
24.63	28	8.2301e-10
24.64	28	8.16636e-10
24.65	28	8.10311e-10
24.66	28	8.04035e-10
24.67	28	7.97808e-10
24.68	28	7.91629e-10
24.69	28	7.85499e-10
24.7	28	7.79415e-10
24.71	28	7.73379e-10
24.72	28	7.67389e-10
24.73	28	7.61446e-10
24.74	28	7.55549e-10
24.75	28	7.49697e-10
24.76	28	7.43891e-10
24.77	28	7.3813e-10
24.78	28	7.32413e-10
24.79	28	7.26741e-10
24.8	28	7.21112e-10
24.81	28	7.15528e-10
24.82	28	7.09986e-10
24.83	28	7.04487e-10
24.84	28	6.99031e-10
24.85	28	6.93617e-10
24.86	28	6.88246e-10
24.87	28	6.82915e-10
24.88	28	6.77626e-10
24.89	28	6.72378e-10
24.9	28	6.67171e-10
24.91	28	6.62004e-10
24.92	28	6.56877e-10
24.93	28	6.51789e-10
24.94	28	6.46741e-10
24.95	28	6.41733e-10
24.96	28	6.36763e-10
24.97	28	6.31831e-10
24.98	28	6.26938e-10
24.99	28	6.22082e-10
25	28	6.17264e-10
25.01	28	6.12484e-10
25.02	28	6.0774e-10
25.03	28	6.03034e-10
25.04	28	5.98363e-10
25.05	28	5.93729e-10
25.06	28	5.89131e-10
25.07	28	5.84568e-10
25.08	28	5.80041e-10
25.09	28	5.75549e-10
25.1	28	5.71091e-10
25.11	28	5.66668e-10
25.12	28	5.62279e-10
25.13	28	5.57925e-10
25.14	28	5.53604e-10
25.15	28	5.49316e-10
25.16	28	5.45062e-10
25.17	28	5.40841e-10
25.18	28	5.36652e-10
25.19	28	5.32496e-10
25.2	28	5.28372e-10
25.21	28	5.2428e-10
25.22	28	5.20219e-10
25.23	28	5.1619e-10
25.24	28	5.12192e-10
25.25	28	5.08226e-10
25.26	28	5.0429e-10
25.27	28	5.00384e-10
25.28	28	4.96509e-10
25.29	28	4.92663e-10
25.3	28	4.88848e-10
25.31	28	4.85062e-10
25.32	28	4.81305e-10
25.33	28	4.77578e-10
25.34	28	4.73879e-10
25.35	28	4.70209e-10
25.36	28	4.66567e-10
25.37	28	4.62954e-10
25.38	28	4.59368e-10
25.39	28	4.55811e-10
25.4	28	4.5228e-10
25.41	28	4.48778e-10
25.42	28	4.45302e-10
25.43	28	4.41853e-10
25.44	28	4.38431e-10
25.45	28	4.35036e-10
25.46	28	4.31666e-10
25.47	28	4.28323e-10
25.48	28	4.25006e-10
25.49	28	4.21714e-10
25.5	28	4.18448e-10
25.51	28	4.15208e-10
25.52	28	4.11992e-10
25.53	28	4.08801e-10
25.54	28	4.05635e-10
25.55	28	4.02494e-10
25.56	28	3.99376e-10
25.57	28	3.96283e-10
25.58	28	3.93214e-10
25.59	28	3.90169e-10
25.6	28	3.87147e-10
25.61	28	3.84149e-10
25.62	28	3.81174e-10
25.63	28	3.78222e-10
25.64	28	3.75292e-10
25.65	28	3.72386e-10
25.66	28	3.69502e-10
25.67	28	3.6664e-10
25.68	28	3.63801e-10
25.69	28	3.60983e-10
25.7	28	3.58187e-10
25.71	28	3.55413e-10
25.72	28	3.52661e-10
25.73	28	3.49929e-10
25.74	28	3.47219e-10
25.75	28	3.4453e-10
25.76	28	3.41862e-10
25.77	28	3.39214e-10
25.78	28	3.36587e-10
25.79	28	3.3398e-10
25.8	28	3.31394e-10
25.81	28	3.28827e-10
25.82	28	3.26281e-10
25.83	28	3.23754e-10
25.84	28	3.21246e-10
25.85	28	3.18758e-10
25.86	28	3.1629e-10
25.87	28	3.1384e-10
25.88	28	3.11409e-10
25.89	28	3.08998e-10
25.9	28	3.06604e-10
25.91	28	3.0423e-10
25.92	28	3.01874e-10
25.93	28	2.99536e-10
25.94	28	2.97216e-10
25.95	28	2.94914e-10
25.96	28	2.9263e-10
25.97	28	2.90364e-10
25.98	28	2.88115e-10
25.99	28	2.85884e-10
26	28	2.83669e-10
26.01	28	2.81473e-10
26.02	28	2.79293e-10
26.03	28	2.7713e-10
26.04	28	2.74983e-10
26.05	28	2.72854e-10
26.06	28	2.7074e-10
26.07	28	2.68644e-10
26.08	28	2.66563e-10
26.09	28	2.64499e-10
26.1	28	2.6245e-10
26.11	28	2.60417e-10
26.12	28	2.58401e-10
26.13	28	2.56399e-10
26.14	28	2.54414e-10
26.15	28	2.52443e-10
26.16	28	2.50488e-10
26.17	28	2.48548e-10
26.18	28	2.46623e-10
26.19	28	2.44713e-10
26.2	28	2.42818e-10
26.21	28	2.40937e-10
26.22	28	2.39071e-10
26.23	28	2.3722e-10
26.24	28	2.35383e-10
26.25	28	2.3356e-10
26.26	28	2.31751e-10
26.27	28	2.29956e-10
26.28	28	2.28175e-10
26.29	28	2.26408e-10
26.3	28	2.24654e-10
26.31	28	2.22915e-10
26.32	28	2.21188e-10
26.33	28	2.19475e-10
26.34	28	2.17775e-10
26.35	28	2.16089e-10
26.36	28	2.14415e-10
26.37	28	2.12755e-10
26.38	28	2.11107e-10
26.39	28	2.09472e-10
26.4	28	2.0785e-10
26.41	28	2.0624e-10
26.42	28	2.04643e-10
26.43	28	2.03058e-10
26.44	28	2.01485e-10
26.45	28	1.99925e-10
26.46	28	1.98376e-10
26.47	28	1.9684e-10
26.48	28	1.95315e-10
26.49	28	1.93803e-10
26.5	28	1.92302e-10
26.51	28	1.90812e-10
26.52	28	1.89335e-10
26.53	28	1.87868e-10
26.54	28	1.86413e-10
26.55	28	1.8497e-10
26.56	28	1.83537e-10
26.57	28	1.82116e-10
26.58	28	1.80705e-10
26.59	28	1.79306e-10
26.6	28	1.77917e-10
26.61	28	1.76539e-10
26.62	28	1.75172e-10
26.63	28	1.73815e-10
26.64	28	1.72469e-10
26.65	28	1.71133e-10
26.66	28	1.69808e-10
26.67	28	1.68493e-10
26.68	28	1.67188e-10
26.69	28	1.65893e-10
26.7	28	1.64608e-10
26.71	28	1.63333e-10
26.72	28	1.62068e-10
26.73	28	1.60813e-10
26.74	28	1.59568e-10
26.75	28	1.58332e-10
26.76	28	1.57106e-10
26.77	28	1.55889e-10
26.78	28	1.54682e-10
26.79	28	1.53484e-10
26.8	28	1.52295e-10
26.81	28	1.51116e-10
26.82	28	1.49945e-10
26.83	28	1.48784e-10
26.84	28	1.47632e-10
26.85	28	1.46488e-10
26.86	28	1.45354e-10
26.87	28	1.44228e-10
26.88	28	1.43111e-10
26.89	28	1.42003e-10
26.9	28	1.40903e-10
26.91	28	1.39812e-10
26.92	28	1.38729e-10
26.93	28	1.37654e-10
26.94	28	1.36588e-10
26.95	28	1.3553e-10
26.96	28	1.34481e-10
26.97	28	1.33439e-10
26.98	28	1.32406e-10
26.99	28	1.3138e-10
27	28	1.30363e-10
27.01	28	1.29353e-10
27.02	28	1.28351e-10
27.03	28	1.27357e-10
27.04	28	1.26371e-10
27.05	28	1.25392e-10
27.06	28	1.24421e-10
27.07	28	1.23458e-10
27.08	28	1.22501e-10
27.09	28	1.21553e-10
27.1	28	1.20611e-10
27.11	28	1.19677e-10
27.12	28	1.1875e-10
27.13	28	1.17831e-10
27.14	28	1.16918e-10
27.15	28	1.16013e-10
27.16	28	1.15114e-10
27.17	28	1.14223e-10
27.18	28	1.13338e-10
27.19	28	1.1246e-10
27.2	28	1.11589e-10
27.21	28	1.10725e-10
27.22	28	1.09867e-10
27.23	28	1.09017e-10
27.24	28	1.08172e-10
27.25	28	1.07335e-10
27.26	28	1.06503e-10
27.27	28	1.05678e-10
27.28	28	1.0486e-10
27.29	28	1.04048e-10
27.3	28	1.03242e-10
27.31	28	1.02442e-10
27.32	28	1.01649e-10
27.33	28	1.00862e-10
27.34	28	1.00081e-10
27.35	28	9.93056e-11
