SupplyPort 1	Current turn 1	Port pressure 55
Elapsed	Pressure	Flow rate	Modelled cm3 H2	
3.42	0.448752	327.4	1119.71
3.43	0.448752	327.4	1122.98
3.44	0.448752	327.4	1126.26
3.45	0.448752	327.4	1129.53
3.46	0.448752	327.4	1132.8
3.47	0.448752	327.4	1136.08
3.48	0.448752	327.4	1139.35
3.49	0.448752	327.4	1142.63
3.5	0.448752	327.4	1145.9
3.51	0.448752	327.4	1149.17
3.52	0.448752	327.4	1152.45
3.53	0.448752	327.4	1155.72
3.54	0.448752	327.4	1159
3.55	0.448752	327.4	1162.27
3.56	0.448752	327.4	1165.54
3.57	0.448752	327.4	1168.82
3.58	0.448752	327.4	1172.09
3.59	0.448752	327.4	1175.37
3.6	0.448752	327.4	1178.64
3.61	0.448752	327.4	1181.91
3.62	0.448752	327.4	1185.19
3.63	0.448752	327.4	1188.46
3.64	0.448752	327.4	1191.74
3.65	0.448752	327.4	1195.01
3.66	0.448752	327.4	1198.28
3.67	0.448752	327.4	1201.56
3.68	0.448752	327.4	1204.83
3.69	0.448752	327.4	1208.11
3.7	0.448752	327.4	1211.38
3.71	0.448752	327.4	1214.65
3.72	0.448752	327.4	1217.93
3.73	0.448752	327.4	1221.2
3.74	0.448752	327.4	1224.48
3.75	0.448752	327.4	1227.75
3.76	0.448752	327.4	1231.02
3.77	0.448752	327.4	1234.3
3.78	0.448752	327.4	1237.57
3.79	0.448752	327.4	1240.85
3.8	0.448752	327.4	1244.12
3.81	0.448752	327.4	1247.39
3.82	0.448752	327.4	1250.67
3.83	0.448752	327.4	1253.94
3.84	0.448752	327.4	1257.22
3.85	0.448752	327.4	1260.49
3.86	0.448752	327.4	1263.76
3.87	0.448752	327.4	1267.04
3.88	0.448752	327.4	1270.31
3.89	0.448752	327.4	1273.59
3.9	0.448752	327.4	1276.86
3.91	0.448752	327.4	1280.13
3.92	0.448752	327.4	1283.41
3.93	0.448752	327.4	1286.68
3.94	0.448752	327.4	1289.96
3.95	0.448752	327.4	1293.23
3.96	0.448752	327.4	1296.5
3.97	0.448752	327.4	1299.78
3.98	0.448752	327.4	1303.05
3.99	0.448752	327.4	1306.33
4	0.448752	327.4	1309.6
4.01	0.448752	327.4	1312.87
4.02	0.448752	327.4	1316.15
4.03	0.448752	327.4	1319.42
4.04	0.448752	327.4	1322.7
4.05	0.448752	327.4	1325.97
4.06	0.448752	327.4	1329.24
4.07	0.448752	327.4	1332.52
4.08	0.448752	327.4	1335.79
4.09	0.448752	327.4	1339.07
4.1	0.448752	327.4	1342.34
4.11	0.448752	327.4	1345.61
4.12	0.448752	327.4	1348.89
4.13	0.448752	327.4	1352.16
4.14	0.448752	327.4	1355.44
4.15	0.448752	327.4	1358.71
4.16	0.448752	327.4	1361.98
4.17	0.448752	327.4	1365.26
4.18	0.448752	327.4	1368.53
4.19	0.448752	327.4	1371.81
4.2	0.448752	327.4	1375.08
4.21	0.448752	327.4	1378.35
4.22	0.448752	327.4	1381.63
4.23	0.448752	327.4	1384.9
4.24	0.448752	327.4	1388.18
4.25	0.448752	327.4	1391.45
4.26	0.448752	327.4	1394.72
4.27	0.448752	327.4	1398
4.28	0.448752	327.4	1401.27
4.29	0.448752	327.4	1404.55
4.3	0.448752	327.4	1407.82
4.31	0.448752	327.4	1411.09
4.32	0.448752	327.4	1414.37
4.33	0.448752	327.4	1417.64
4.34	0.448752	327.4	1420.92
4.35	0.448752	327.4	1424.19
4.36	0.448752	327.4	1427.46
4.37	0.448752	327.4	1430.74
4.38	0.448752	327.4	1434.01
4.39	0.448752	327.4	1437.29
4.4	0.448752	327.4	1440.56
4.41	0.448752	327.4	1443.83
4.42	0.448752	327.4	1447.11
4.43	0.448752	327.4	1450.38
4.44	0.448752	327.4	1453.66
4.45	0.448752	327.4	1456.93
4.46	0.448752	327.4	1460.2
