LeakagePort 1	Current turn 0.5	Pressure storage 21.1477	Pressure reaction 1.02592	Used volumes E, B
5.38	15.7779	12.4896	0.00228564	0.0129472
5.39	15.7728	12.5006	0.00228116	0.0129585
5.4	15.7677	12.5115	0.00227667	0.0129698
5.41	15.7626	12.5224	0.00227217	0.0129811
5.42	15.7575	12.5332	0.00226766	0.0129924
5.43	15.7524	12.5441	0.00226314	0.0130037
5.44	15.7473	12.5549	0.0022586	0.0130149
5.45	15.7423	12.5657	0.00225406	0.0130261
5.46	15.7372	12.5765	0.00224951	0.0130373
5.47	15.7322	12.5873	0.00224494	0.0130484
5.48	15.7272	12.598	0.00224037	0.0130596
5.49	15.7221	12.6087	0.00223578	0.0130707
5.5	15.7171	12.6194	0.00223118	0.0130818
5.51	15.7121	12.6301	0.00222658	0.0130928
5.52	15.7071	12.6408	0.00222196	0.0131039
5.53	15.7021	12.6514	0.00221733	0.0131149
5.54	15.6972	12.662	0.00221269	0.0131259
5.55	15.6922	12.6726	0.00220804	0.0131369
5.56	15.6873	12.6832	0.00220338	0.0131478
5.57	15.6823	12.6937	0.00219871	0.0131588
5.58	15.6774	12.7042	0.00219403	0.0131697
5.59	15.6725	12.7147	0.00218933	0.0131805
5.6	15.6676	12.7252	0.00218463	0.0131914
5.61	15.6627	12.7357	0.00217992	0.0132022
5.62	15.6578	12.7461	0.0021752	0.0132131
5.63	15.6529	12.7565	0.00217046	0.0132238
5.64	15.6481	12.7669	0.00216572	0.0132346
5.65	15.6432	12.7773	0.00216096	0.0132454
5.66	15.6384	12.7876	0.0021562	0.0132561
5.67	15.6335	12.7979	0.00215143	0.0132668
5.68	15.6287	12.8082	0.00214664	0.0132774
5.69	15.6239	12.8185	0.00214184	0.0132881
5.7	15.6191	12.8287	0.00213704	0.0132987
5.71	15.6143	12.839	0.00213222	0.0133093
5.72	15.6095	12.8492	0.0021274	0.0133199
5.73	15.6048	12.8593	0.00212256	0.0133304
5.74	15.6	12.8695	0.00211771	0.013341
5.75	15.5952	12.8796	0.00211286	0.0133515
5.76	15.5905	12.8897	0.00210799	0.013362
5.77	15.5858	12.8998	0.00210312	0.0133724
5.78	15.5811	12.9099	0.00209823	0.0133828
5.79	15.5764	12.9199	0.00209333	0.0133933
5.8	15.5717	12.9299	0.00208843	0.0134036
5.81	15.567	12.9399	0.00208351	0.013414
5.82	15.5623	12.9499	0.00207858	0.0134243
5.83	15.5577	12.9598	0.00207365	0.0134346
5.84	15.553	12.9698	0.0020687	0.0134449
5.85	15.5484	12.9797	0.00206374	0.0134552
5.86	15.5438	12.9895	0.00205878	0.0134654
5.87	15.5391	12.9994	0.0020538	0.0134756
5.88	15.5345	13.0092	0.00204882	0.0134858
5.89	15.5299	13.019	0.00204382	0.013496
5.9	15.5254	13.0288	0.00203881	0.0135061
5.91	15.5208	13.0386	0.0020338	0.0135162
5.92	15.5162	13.0483	0.00202877	0.0135263
5.93	15.5117	13.058	0.00202374	0.0135364
5.94	15.5072	13.0677	0.0020187	0.0135464
5.95	15.5026	13.0773	0.00201364	0.0135564
5.96	15.4981	13.087	0.00200858	0.0135664
5.97	15.4936	13.0966	0.00200351	0.0135764
5.98	15.4891	13.1062	0.00199842	0.0135863
5.99	15.4846	13.1157	0.00199333	0.0135962
6	15.4802	13.1253	0.00198823	0.0136061
6.01	15.4757	13.1348	0.00198312	0.013616
6.02	15.4713	13.1443	0.001978	0.0136258
6.03	15.4668	13.1537	0.00197287	0.0136356
6.04	15.4624	13.1632	0.00196773	0.0136454
6.05	15.458	13.1726	0.00196258	0.0136552
6.06	15.4536	13.182	0.00195742	0.0136649
6.07	15.4492	13.1914	0.00195225	0.0136746
6.08	15.4448	13.2007	0.00194707	0.0136843
6.09	15.4405	13.21	0.00194189	0.013694
6.1	15.4361	13.2193	0.00193669	0.0137036
6.11	15.4318	13.2286	0.00193149	0.0137132
6.12	15.4275	13.2378	0.00192627	0.0137228
6.13	15.4231	13.247	0.00192105	0.0137323
6.14	15.4188	13.2562	0.00191582	0.0137419
6.15	15.4145	13.2654	0.00191058	0.0137514
6.16	15.4103	13.2745	0.00190532	0.0137609
6.17	15.406	13.2837	0.00190006	0.0137703
6.18	15.4017	13.2927	0.0018948	0.0137797
6.19	15.3975	13.3018	0.00188952	0.0137891
6.2	15.3932	13.3109	0.00188423	0.0137985
6.21	15.389	13.3199	0.00187893	0.0138079
6.22	15.3848	13.3289	0.00187363	0.0138172
6.23	15.3806	13.3378	0.00186831	0.0138265
6.24	15.3764	13.3468	0.00186299	0.0138357
6.25	15.3723	13.3557	0.00185766	0.013845
6.26	15.3681	13.3646	0.00185232	0.0138542
6.27	15.3639	13.3734	0.00184697	0.0138634
6.28	15.3598	13.3823	0.00184161	0.0138725
6.29	15.3557	13.3911	0.00183624	0.0138817
6.3	15.3516	13.3999	0.00183086	0.0138908
6.31	15.3474	13.4086	0.00182548	0.0138999
6.32	15.3434	13.4174	0.00182008	0.0139089
6.33	15.3393	13.4261	0.00181468	0.0139179
6.34	15.3352	13.4348	0.00180927	0.0139269
6.35	15.3312	13.4434	0.00180385	0.0139359
6.36	15.3271	13.452	0.00179842	0.0139449
6.37	15.3231	13.4607	0.00179298	0.0139538
6.38	15.3191	13.4692	0.00178754	0.0139627
6.39	15.3151	13.4778	0.00178208	0.0139716
6.4	15.3111	13.4863	0.00177662	0.0139804
6.41	15.3071	13.4948	0.00177115	0.0139892
6.42	15.3031	13.5033	0.00176567	0.013998
6.43	15.2992	13.5117	0.00176018	0.0140067
6.44	15.2952	13.5202	0.00175468	0.0140155
6.45	15.2913	13.5286	0.00174918	0.0140242
6.46	15.2874	13.5369	0.00174366	0.0140329
6.47	15.2834	13.5453	0.00173814	0.0140415
6.48	15.2795	13.5536	0.00173261	0.0140501
6.49	15.2757	13.5619	0.00172707	0.0140587
6.5	15.2718	13.5701	0.00172153	0.0140673
6.51	15.2679	13.5784	0.00171597	0.0140758
6.52	15.2641	13.5866	0.00171041	0.0140843
6.53	15.2603	13.5948	0.00170484	0.0140928
6.54	15.2564	13.6029	0.00169926	0.0141013
6.55	15.2526	13.6111	0.00169367	0.0141097
6.56	15.2488	13.6192	0.00168807	0.0141181
6.57	15.245	13.6272	0.00168247	0.0141265
6.58	15.2413	13.6353	0.00167685	0.0141348
6.59	15.2375	13.6433	0.00167123	0.0141431
6.6	15.2338	13.6513	0.00166561	0.0141514
6.61	15.23	13.6593	0.00165997	0.0141597
6.62	15.2263	13.6672	0.00165432	0.0141679
6.63	15.2226	13.6751	0.00164867	0.0141761
6.64	15.2189	13.683	0.00164301	0.0141843
6.65	15.2152	13.6909	0.00163734	0.0141925
6.66	15.2116	13.6987	0.00163167	0.0142006
6.67	15.2079	13.7065	0.00162598	0.0142087
6.68	15.2043	13.7143	0.00162029	0.0142167
6.69	15.2006	13.7221	0.00161459	0.0142248
6.7	15.197	13.7298	0.00160888	0.0142328
6.71	15.1934	13.7375	0.00160317	0.0142408
6.72	15.1898	13.7452	0.00159745	0.0142487
6.73	15.1862	13.7528	0.00159172	0.0142567
6.74	15.1827	13.7604	0.00158598	0.0142645
6.75	15.1791	13.768	0.00158023	0.0142724
6.76	15.1756	13.7756	0.00157448	0.0142803
6.77	15.172	13.7831	0.00156872	0.0142881
6.78	15.1685	13.7906	0.00156295	0.0142958
6.79	15.165	13.7981	0.00155717	0.0143036
6.8	15.1615	13.8055	0.00155139	0.0143113
6.81	15.158	13.813	0.0015456	0.014319
6.82	15.1546	13.8204	0.0015398	0.0143267
6.83	15.1511	13.8277	0.00153399	0.0143343
6.84	15.1477	13.8351	0.00152818	0.0143419
6.85	15.1443	13.8424	0.00152236	0.0143495
6.86	15.1409	13.8497	0.00151653	0.0143571
6.87	15.1375	13.8569	0.0015107	0.0143646
6.88	15.1341	13.8642	0.00150486	0.0143721
6.89	15.1307	13.8714	0.00149901	0.0143795
6.9	15.1273	13.8785	0.00149315	0.014387
6.91	15.124	13.8857	0.00148728	0.0143944
6.92	15.1207	13.8928	0.00148141	0.0144018
6.93	15.1173	13.8999	0.00147553	0.0144091
6.94	15.114	13.9069	0.00146965	0.0144164
6.95	15.1107	13.914	0.00146376	0.0144237
6.96	15.1075	13.921	0.00145786	0.014431
6.97	15.1042	13.928	0.00145195	0.0144382
6.98	15.1009	13.9349	0.00144604	0.0144454
6.99	15.0977	13.9418	0.00144012	0.0144526
7	15.0945	13.9487	0.00143419	0.0144597
7.01	15.0913	13.9556	0.00142825	0.0144668
7.02	15.0881	13.9624	0.00142231	0.0144739
7.03	15.0849	13.9692	0.00141636	0.014481
7.04	15.0817	13.976	0.00141041	0.014488
7.05	15.0785	13.9827	0.00140445	0.014495
7.06	15.0754	13.9895	0.00139848	0.014502
7.07	15.0722	13.9962	0.0013925	0.0145089
7.08	15.0691	14.0028	0.00138652	0.0145158
7.09	15.066	14.0094	0.00138053	0.0145227
7.1	15.0629	14.0161	0.00137454	0.0145295
7.11	15.0598	14.0226	0.00136853	0.0145364
7.12	15.0568	14.0292	0.00136252	0.0145431
7.13	15.0537	14.0357	0.00135651	0.0145499
7.14	15.0507	14.0422	0.00135049	0.0145566
7.15	15.0477	14.0487	0.00134446	0.0145633
7.16	15.0446	14.0551	0.00133842	0.01457
7.17	15.0416	14.0615	0.00133238	0.0145766
7.18	15.0387	14.0679	0.00132633	0.0145832
7.19	15.0357	14.0742	0.00132028	0.0145898
7.2	15.0327	14.0805	0.00131422	0.0145964
7.21	15.0298	14.0868	0.00130815	0.0146029
7.22	15.0268	14.0931	0.00130208	0.0146094
7.23	15.0239	14.0993	0.001296	0.0146158
7.24	15.021	14.1055	0.00128991	0.0146223
7.25	15.0181	14.1117	0.00128382	0.0146287
7.26	15.0153	14.1178	0.00127772	0.014635
7.27	15.0124	14.1239	0.00127162	0.0146414
7.28	15.0095	14.13	0.00126551	0.0146477
7.29	15.0067	14.1361	0.00125939	0.014654
7.3	15.0039	14.1421	0.00125326	0.0146602
7.31	15.0011	14.1481	0.00124714	0.0146664
7.32	14.9983	14.1541	0.001241	0.0146726
7.33	14.9955	14.16	0.00123486	0.0146788
7.34	14.9927	14.1659	0.00122871	0.0146849
7.35	14.99	14.1718	0.00122256	0.014691
7.36	14.9872	14.1776	0.0012164	0.0146971
7.37	14.9845	14.1835	0.00121023	0.0147031
7.38	14.9818	14.1893	0.00120406	0.0147091
7.39	14.9791	14.195	0.00119789	0.0147151
7.4	14.9764	14.2008	0.0011917	0.014721
7.41	14.9737	14.2065	0.00118551	0.0147269
7.42	14.9711	14.2121	0.00117932	0.0147328
7.43	14.9684	14.2178	0.00117312	0.0147386
7.44	14.9658	14.2234	0.00116691	0.0147445
7.45	14.9632	14.229	0.0011607	0.0147503
7.46	14.9606	14.2345	0.00115449	0.014756
7.47	14.958	14.24	0.00114826	0.0147617
7.48	14.9554	14.2455	0.00114203	0.0147674
7.49	14.9529	14.251	0.0011358	0.0147731
7.5	14.9503	14.2564	0.00112956	0.0147787
7.51	14.9478	14.2618	0.00112332	0.0147843
7.52	14.9453	14.2672	0.00111707	0.0147899
7.53	14.9428	14.2726	0.00111081	0.0147954
7.54	14.9403	14.2779	0.00110455	0.014801
7.55	14.9378	14.2832	0.00109828	0.0148064
7.56	14.9353	14.2884	0.00109201	0.0148119
7.57	14.9329	14.2936	0.00108573	0.0148173
7.58	14.9305	14.2988	0.00107945	0.0148227
7.59	14.928	14.304	0.00107316	0.014828
7.6	14.9256	14.3091	0.00106687	0.0148334
7.61	14.9232	14.3142	0.00106057	0.0148387
7.62	14.9209	14.3193	0.00105427	0.0148439
7.63	14.9185	14.3244	0.00104796	0.0148491
7.64	14.9162	14.3294	0.00104164	0.0148543
7.65	14.9138	14.3344	0.00103532	0.0148595
7.66	14.9115	14.3393	0.001029	0.0148646
7.67	14.9092	14.3442	0.00102267	0.0148698
7.68	14.9069	14.3491	0.00101633	0.0148748
7.69	14.9046	14.354	0.00101	0.0148799
7.7	14.9024	14.3588	0.00100365	0.0148849
7.71	14.9001	14.3636	0.000997301	0.0148899
7.72	14.8979	14.3684	0.000990947	0.0148948
7.73	14.8957	14.3731	0.000984588	0.0148997
7.74	14.8934	14.3779	0.000978224	0.0149046
7.75	14.8913	14.3825	0.000971855	0.0149095
7.76	14.8891	14.3872	0.000965481	0.0149143
7.77	14.8869	14.3918	0.000959103	0.0149191
7.78	14.8848	14.3964	0.000952719	0.0149238
7.79	14.8826	14.401	0.000946331	0.0149285
7.8	14.8805	14.4055	0.000939939	0.0149332
7.81	14.8784	14.41	0.000933541	0.0149379
7.82	14.8763	14.4145	0.000927139	0.0149425
7.83	14.8742	14.4189	0.000920733	0.0149471
7.84	14.8722	14.4233	0.000914322	0.0149517
7.85	14.8701	14.4277	0.000907906	0.0149562
7.86	14.8681	14.432	0.000901486	0.0149607
7.87	14.8661	14.4363	0.000895061	0.0149652
7.88	14.8641	14.4406	0.000888632	0.0149696
7.89	14.8621	14.4449	0.000882198	0.0149741
7.9	14.8601	14.4491	0.00087576	0.0149784
7.91	14.8581	14.4533	0.000869318	0.0149828
7.92	14.8562	14.4574	0.000862871	0.0149871
7.93	14.8542	14.4616	0.00085642	0.0149914
7.94	14.8523	14.4657	0.000849964	0.0149956
7.95	14.8504	14.4697	0.000843504	0.0149998
7.96	14.8485	14.4738	0.00083704	0.015004
7.97	14.8466	14.4778	0.000830572	0.0150082
7.98	14.8448	14.4817	0.0008241	0.0150123
7.99	14.8429	14.4857	0.000817623	0.0150164
8	14.8411	14.4896	0.000811142	0.0150204
8.01	14.8393	14.4935	0.000804658	0.0150245
8.02	14.8375	14.4973	0.000798169	0.0150284
8.03	14.8357	14.5011	0.000791676	0.0150324
8.04	14.8339	14.5049	0.000785179	0.0150363
8.05	14.8322	14.5087	0.000778678	0.0150402
8.06	14.8304	14.5124	0.000772173	0.0150441
8.07	14.8287	14.5161	0.000765664	0.0150479
8.08	14.827	14.5198	0.000759151	0.0150517
8.09	14.8253	14.5234	0.000752634	0.0150555
8.1	14.8236	14.527	0.000746113	0.0150592
8.11	14.8219	14.5306	0.000739589	0.0150629
8.12	14.8202	14.5341	0.000733061	0.0150666
8.13	14.8186	14.5376	0.000726528	0.0150702
8.14	14.817	14.5411	0.000719993	0.0150738
8.15	14.8154	14.5446	0.000713453	0.0150774
8.16	14.8138	14.548	0.00070691	0.0150809
8.17	14.8122	14.5513	0.000700363	0.0150844
8.18	14.8106	14.5547	0.000693812	0.0150879
8.19	14.8091	14.558	0.000687258	0.0150914
8.2	14.8075	14.5613	0.0006807	0.0150948
8.21	14.806	14.5646	0.000674138	0.0150981
8.22	14.8045	14.5678	0.000667573	0.0151015
8.23	14.803	14.571	0.000661004	0.0151048
8.24	14.8015	14.5741	0.000654432	0.0151081
8.25	14.8	14.5773	0.000647856	0.0151113
8.26	14.7986	14.5804	0.000641277	0.0151145
8.27	14.7971	14.5834	0.000634695	0.0151177
8.28	14.7957	14.5865	0.000628109	0.0151209
8.29	14.7943	14.5895	0.000621519	0.015124
8.3	14.7929	14.5925	0.000614927	0.0151271
8.31	14.7915	14.5954	0.00060833	0.0151301
8.32	14.7902	14.5983	0.000601731	0.0151331
8.33	14.7888	14.6012	0.000595128	0.0151361
8.34	14.7875	14.604	0.000588522	0.0151391
8.35	14.7862	14.6069	0.000581913	0.015142
8.36	14.7849	14.6096	0.0005753	0.0151449
8.37	14.7836	14.6124	0.000568684	0.0151477
8.38	14.7823	14.6151	0.000562065	0.0151506
8.39	14.781	14.6178	0.000555443	0.0151533
8.4	14.7798	14.6205	0.000548818	0.0151561
8.41	14.7786	14.6231	0.000542189	0.0151588
8.42	14.7774	14.6257	0.000535558	0.0151615
8.43	14.7762	14.6282	0.000528923	0.0151642
8.44	14.775	14.6308	0.000522285	0.0151668
8.45	14.7738	14.6333	0.000515645	0.0151694
8.46	14.7726	14.6357	0.000509001	0.0151719
8.47	14.7715	14.6382	0.000502354	0.0151745
8.48	14.7704	14.6406	0.000495704	0.015177
8.49	14.7693	14.643	0.000489051	0.0151794
8.5	14.7682	14.6453	0.000482395	0.0151818
8.51	14.7671	14.6476	0.000475736	0.0151842
8.52	14.766	14.6499	0.000469074	0.0151866
8.53	14.765	14.6521	0.000462409	0.0151889
8.54	14.7639	14.6543	0.000455741	0.0151912
8.55	14.7629	14.6565	0.00044907	0.0151935
8.56	14.7619	14.6587	0.000442397	0.0151957
8.57	14.7609	14.6608	0.00043572	0.0151979
8.58	14.7599	14.6629	0.000429041	0.0152001
8.59	14.759	14.6649	0.000422358	0.0152022
8.6	14.758	14.6669	0.000415673	0.0152043
8.61	14.7571	14.6689	0.000408985	0.0152063
8.62	14.7562	14.6709	0.000402294	0.0152084
8.63	14.7553	14.6728	0.0003956	0.0152104
8.64	14.7544	14.6747	0.000388903	0.0152123
8.65	14.7535	14.6766	0.000382204	0.0152143
8.66	14.7527	14.6784	0.000375501	0.0152161
8.67	14.7518	14.6802	0.000368795	0.015218
8.68	14.751	14.682	0.000362087	0.0152198
8.69	14.7502	14.6837	0.000355376	0.0152216
8.7	14.7494	14.6854	0.000348661	0.0152234
8.71	14.7486	14.6871	0.000341944	0.0152251
8.72	14.7478	14.6887	0.000335224	0.0152268
8.73	14.7471	14.6903	0.000328501	0.0152285
8.74	14.7464	14.6919	0.000321774	0.0152301
8.75	14.7456	14.6934	0.000315045	0.0152317
8.76	14.7449	14.6949	0.000308313	0.0152333
8.77	14.7442	14.6964	0.000301577	0.0152348
8.78	14.7436	14.6978	0.000294839	0.0152363
8.79	14.7429	14.6993	0.000288097	0.0152378
8.8	14.7423	14.7006	0.000281352	0.0152392
8.81	14.7416	14.702	0.000274603	0.0152406
8.82	14.741	14.7033	0.000267851	0.015242
8.83	14.7404	14.7046	0.000261096	0.0152433
8.84	14.7398	14.7058	0.000254337	0.0152446
8.85	14.7393	14.707	0.000247575	0.0152458
8.86	14.7387	14.7082	0.000240808	0.0152471
8.87	14.7382	14.7094	0.000234038	0.0152483
8.88	14.7376	14.7105	0.000227264	0.0152494
8.89	14.7371	14.7116	0.000220486	0.0152505
8.9	14.7366	14.7126	0.000213703	0.0152516
8.91	14.7362	14.7137	0.000206916	0.0152527
8.92	14.7357	14.7146	0.000200124	0.0152537
8.93	14.7352	14.7156	0.000193328	0.0152547
8.94	14.7348	14.7165	0.000186526	0.0152557
8.95	14.7344	14.7174	0.000179718	0.0152566
8.96	14.734	14.7183	0.000172905	0.0152575
8.97	14.7336	14.7191	0.000166086	0.0152584
8.98	14.7332	14.7199	0.00015926	0.0152592
8.99	14.7329	14.7207	0.000152427	0.01526
9	14.7325	14.7214	0.000145586	0.0152607
9.01	14.7322	14.7221	0.000138738	0.0152614
9.02	14.7319	14.7228	0.000131879	0.0152621
