LeakagePort 1	Current turn 0.5	Pressure storage 18.9856	Pressure reaction 0.62439	Used volumes E, B
Elapsed	Storage	Reaction	Flow rate	Modelled cm3 H2	
3.1	15.3824	4.20001	0.00468833	0.00864857
3.11	15.372	4.21131	0.00468513	0.00867183
3.12	15.3615	4.22259	0.00468194	0.00869507
3.13	15.351	4.23387	0.00467876	0.00871829
3.14	15.3406	4.24514	0.00467557	0.0087415
3.15	15.3301	4.2564	0.00467239	0.00876469
3.16	15.3197	4.26766	0.00466921	0.00878787
3.17	15.3093	4.27891	0.00466603	0.00881103
3.18	15.2989	4.29015	0.00466285	0.00883417
3.19	15.2884	4.30138	0.00465967	0.0088573
3.2	15.278	4.3126	0.0046565	0.00888041
3.21	15.2676	4.32382	0.00465333	0.00890351
3.22	15.2572	4.33503	0.00465016	0.00892659
3.23	15.2468	4.34623	0.004647	0.00894966
3.24	15.2365	4.35743	0.00464383	0.00897271
3.25	15.2261	4.36861	0.00464067	0.00899575
3.26	15.2157	4.37979	0.00463751	0.00901877
3.27	15.2054	4.39096	0.00463435	0.00904177
3.28	15.195	4.40213	0.0046312	0.00906476
3.29	15.1847	4.41328	0.00462805	0.00908773
3.3	15.1743	4.42443	0.0046249	0.00911069
3.31	15.164	4.43557	0.00462175	0.00913363
3.32	15.1537	4.4467	0.0046186	0.00915655
3.33	15.1434	4.45783	0.00461546	0.00917946
3.34	15.133	4.46895	0.00461231	0.00920236
3.35	15.1227	4.48006	0.00460917	0.00922523
3.36	15.1124	4.49116	0.00460603	0.0092481
3.37	15.1022	4.50226	0.0046029	0.00927094
3.38	15.0919	4.51334	0.00459976	0.00929378
3.39	15.0816	4.52443	0.00459663	0.00931659
3.4	15.0713	4.5355	0.0045935	0.00933939
3.41	15.0611	4.54656	0.00459038	0.00936218
3.42	15.0508	4.55762	0.00458725	0.00938495
3.43	15.0406	4.56867	0.00458413	0.0094077
3.44	15.0303	4.57971	0.00458101	0.00943044
3.45	15.0201	4.59075	0.00457789	0.00945316
3.46	15.0099	4.60178	0.00457477	0.00947587
3.47	14.9996	4.6128	0.00457166	0.00949856
3.48	14.9894	4.62381	0.00456854	0.00952124
3.49	14.9792	4.63481	0.00456543	0.0095439
3.5	14.969	4.64581	0.00456232	0.00956655
3.51	14.9588	4.6568	0.00455922	0.00958918
3.52	14.9487	4.66778	0.00455611	0.00961179
3.53	14.9385	4.67876	0.00455301	0.00963439
3.54	14.9283	4.68973	0.00454991	0.00965698
3.55	14.9181	4.70069	0.00454681	0.00967955
3.56	14.908	4.71164	0.00454372	0.0097021
3.57	14.8978	4.72259	0.00454062	0.00972464
3.58	14.8877	4.73352	0.00453753	0.00974716
3.59	14.8776	4.74445	0.00453444	0.00976967
3.6	14.8674	4.75538	0.00453136	0.00979216
3.61	14.8573	4.76629	0.00452827	0.00981464
3.62	14.8472	4.7772	0.00452519	0.0098371
3.63	14.8371	4.7881	0.00452211	0.00985955
3.64	14.827	4.79899	0.00451903	0.00988198
3.65	14.8169	4.80988	0.00451595	0.00990439
3.66	14.8068	4.82076	0.00451288	0.0099268
3.67	14.7967	4.83163	0.0045098	0.00994918
3.68	14.7866	4.84249	0.00450673	0.00997155
3.69	14.7766	4.85335	0.00450366	0.00999391
3.7	14.7665	4.8642	0.0045006	0.0100162
3.71	14.7565	4.87504	0.00449753	0.0100386
3.72	14.7464	4.88587	0.00449447	0.0100609
3.73	14.7364	4.8967	0.00449141	0.0100832
3.74	14.7263	4.90752	0.00448835	0.0101055
3.75	14.7163	4.91833	0.0044853	0.0101277
3.76	14.7063	4.92914	0.00448224	0.01015
3.77	14.6963	4.93993	0.00447919	0.0101722
3.78	14.6863	4.95072	0.00447614	0.0101944
3.79	14.6763	4.96151	0.0044731	0.0102166
3.8	14.6663	4.97228	0.00447005	0.0102388
3.81	14.6563	4.98305	0.00446701	0.010261
3.82	14.6463	4.99381	0.00446396	0.0102831
3.83	14.6363	5.00456	0.00446093	0.0103053
3.84	14.6264	5.01531	0.00445789	0.0103274
3.85	14.6164	5.02605	0.00445485	0.0103495
3.86	14.6065	5.03678	0.00445182	0.0103716
3.87	14.5965	5.0475	0.00444879	0.0103937
3.88	14.5866	5.05822	0.00444576	0.0104158
3.89	14.5767	5.06893	0.00444273	0.0104378
3.9	14.5667	5.07963	0.00443971	0.0104599
3.91	14.5568	5.09032	0.00443669	0.0104819
3.92	14.5469	5.10101	0.00443366	0.0105039
3.93	14.537	5.11169	0.00443065	0.0105259
3.94	14.5271	5.12236	0.00442763	0.0105479
3.95	14.5172	5.13303	0.00442462	0.0105698
3.96	14.5073	5.14369	0.0044216	0.0105918
3.97	14.4974	5.15434	0.00441859	0.0106137
3.98	14.4876	5.16498	0.00441558	0.0106356
3.99	14.4777	5.17562	0.00441258	0.0106575
4	14.4679	5.18625	0.00440957	0.0106794
4.01	14.458	5.19687	0.00440657	0.0107013
4.02	14.4482	5.20749	0.00440357	0.0107231
4.03	14.4383	5.21809	0.00440057	0.010745
4.04	14.4285	5.22869	0.00439758	0.0107668
4.05	14.4187	5.23929	0.00439458	0.0107886
4.06	14.4088	5.24987	0.00439159	0.0108104
4.07	14.399	5.26045	0.0043886	0.0108322
4.08	14.3892	5.27102	0.00438561	0.010854
4.09	14.3794	5.28159	0.00438263	0.0108757
4.1	14.3696	5.29215	0.00437964	0.0108975
4.11	14.3599	5.3027	0.00437666	0.0109192
4.12	14.3501	5.31324	0.00437368	0.0109409
4.13	14.3403	5.32377	0.0043707	0.0109626
4.14	14.3306	5.3343	0.00436773	0.0109843
4.15	14.3208	5.34482	0.00436475	0.0110059
4.16	14.311	5.35534	0.00436178	0.0110276
4.17	14.3013	5.36585	0.00435881	0.0110492
4.18	14.2916	5.37635	0.00435584	0.0110708
4.19	14.2818	5.38684	0.00435288	0.0110925
4.2	14.2721	5.39732	0.00434991	0.011114
4.21	14.2624	5.4078	0.00434695	0.0111356
4.22	14.2527	5.41827	0.00434399	0.0111572
4.23	14.243	5.42874	0.00434104	0.0111787
4.24	14.2333	5.4392	0.00433808	0.0112003
4.25	14.2236	5.44964	0.00433513	0.0112218
4.26	14.2139	5.46009	0.00433217	0.0112433
4.27	14.2042	5.47052	0.00432923	0.0112648
4.28	14.1946	5.48095	0.00432628	0.0112863
4.29	14.1849	5.49137	0.00432333	0.0113077
4.3	14.1752	5.50179	0.00432039	0.0113292
4.31	14.1656	5.5122	0.00431745	0.0113506
4.32	14.1559	5.5226	0.00431451	0.011372
4.33	14.1463	5.53299	0.00431157	0.0113934
4.34	14.1367	5.54337	0.00430863	0.0114148
4.35	14.127	5.55375	0.0043057	0.0114362
4.36	14.1174	5.56413	0.00430277	0.0114575
4.37	14.1078	5.57449	0.00429984	0.0114789
4.38	14.0982	5.58485	0.00429691	0.0115002
4.39	14.0886	5.5952	0.00429399	0.0115215
4.4	14.079	5.60554	0.00429106	0.0115428
4.41	14.0694	5.61588	0.00428814	0.0115641
4.42	14.0599	5.62621	0.00428522	0.0115854
4.43	14.0503	5.63653	0.0042823	0.0116066
4.44	14.0407	5.64685	0.00427939	0.0116279
4.45	14.0312	5.65716	0.00427647	0.0116491
4.46	14.0216	5.66746	0.00427356	0.0116703
4.47	14.0121	5.67775	0.00427065	0.0116915
4.48	14.0025	5.68804	0.00426775	0.0117127
4.49	13.993	5.69832	0.00426484	0.0117339
4.5	13.9835	5.70859	0.00426194	0.011755
4.51	13.9739	5.71886	0.00425903	0.0117761
4.52	13.9644	5.72912	0.00425614	0.0117973
4.53	13.9549	5.73937	0.00425324	0.0118184
4.54	13.9454	5.74962	0.00425034	0.0118395
4.55	13.9359	5.75986	0.00424745	0.0118606
4.56	13.9264	5.77009	0.00424456	0.0118816
4.57	13.9169	5.78031	0.00424167	0.0119027
4.58	13.9075	5.79053	0.00423878	0.0119237
4.59	13.898	5.80074	0.00423589	0.0119448
4.6	13.8885	5.81094	0.00423301	0.0119658
4.61	13.8791	5.82114	0.00423013	0.0119868
4.62	13.8696	5.83133	0.00422725	0.0120077
4.63	13.8602	5.84151	0.00422437	0.0120287
4.64	13.8508	5.85169	0.00422149	0.0120497
4.65	13.8413	5.86186	0.00421862	0.0120706
4.66	13.8319	5.87202	0.00421574	0.0120915
4.67	13.8225	5.88218	0.00421287	0.0121124
4.68	13.8131	5.89232	0.00421001	0.0121333
4.69	13.8037	5.90247	0.00420714	0.0121542
4.7	13.7943	5.9126	0.00420428	0.0121751
4.71	13.7849	5.92273	0.00420141	0.0121959
4.72	13.7755	5.93285	0.00419855	0.0122168
4.73	13.7661	5.94296	0.00419569	0.0122376
4.74	13.7567	5.95307	0.00419284	0.0122584
4.75	13.7474	5.96317	0.00418998	0.0122792
4.76	13.738	5.97326	0.00418713	0.0123
4.77	13.7287	5.98335	0.00418428	0.0123208
4.78	13.7193	5.99343	0.00418143	0.0123415
4.79	13.71	6.0035	0.00417858	0.0123623
4.8	13.7006	6.01357	0.00417574	0.012383
4.81	13.6913	6.02363	0.00417289	0.0124037
4.82	13.682	6.03368	0.00417005	0.0124244
4.83	13.6727	6.04372	0.00416721	0.0124451
4.84	13.6634	6.05376	0.00416438	0.0124658
4.85	13.6541	6.06379	0.00416154	0.0124864
4.86	13.6448	6.07382	0.00415871	0.0125071
4.87	13.6355	6.08384	0.00415588	0.0125277
4.88	13.6262	6.09385	0.00415305	0.0125483
4.89	13.6169	6.10385	0.00415022	0.0125689
4.9	13.6076	6.11385	0.00414739	0.0125895
4.91	13.5984	6.12384	0.00414457	0.0126101
4.92	13.5891	6.13382	0.00414175	0.0126306
4.93	13.5799	6.1438	0.00413893	0.0126512
4.94	13.5706	6.15377	0.00413611	0.0126717
4.95	13.5614	6.16373	0.00413329	0.0126922
4.96	13.5521	6.17369	0.00413048	0.0127127
4.97	13.5429	6.18364	0.00412767	0.0127332
4.98	13.5337	6.19358	0.00412486	0.0127537
4.99	13.5245	6.20352	0.00412205	0.0127741
5	13.5153	6.21345	0.00411924	0.0127946
5.01	13.5061	6.22337	0.00411644	0.012815
5.02	13.4969	6.23329	0.00411364	0.0128354
5.03	13.4877	6.2432	0.00411084	0.0128558
5.04	13.4785	6.2531	0.00410804	0.0128762
5.05	13.4693	6.26299	0.00410524	0.0128966
5.06	13.4602	6.27288	0.00410244	0.012917
5.07	13.451	6.28277	0.00409965	0.0129373
5.08	13.4418	6.29264	0.00409686	0.0129577
5.09	13.4327	6.30251	0.00409407	0.012978
5.1	13.4235	6.31237	0.00409128	0.0129983
5.11	13.4144	6.32223	0.0040885	0.0130186
5.12	13.4053	6.33208	0.00408571	0.0130389
5.13	13.3961	6.34192	0.00408293	0.0130591
5.14	13.387	6.35175	0.00408015	0.0130794
5.15	13.3779	6.36158	0.00407737	0.0130996
5.16	13.3688	6.3714	0.0040746	0.0131199
5.17	13.3597	6.38122	0.00407182	0.0131401
5.18	13.3506	6.39103	0.00406905	0.0131603
5.19	13.3415	6.40083	0.00406628	0.0131804
5.2	13.3324	6.41063	0.00406351	0.0132006
5.21	13.3233	6.42041	0.00406075	0.0132208
5.22	13.3143	6.4302	0.00405798	0.0132409
5.23	13.3052	6.43997	0.00405522	0.013261
5.24	13.2962	6.44974	0.00405246	0.0132812
5.25	13.2871	6.4595	0.0040497	0.0133013
5.26	13.2781	6.46926	0.00404694	0.0133213
5.27	13.269	6.47901	0.00404419	0.0133414
5.28	13.26	6.48875	0.00404143	0.0133615
5.29	13.2509	6.49848	0.00403868	0.0133815
5.3	13.2419	6.50821	0.00403593	0.0134016
5.31	13.2329	6.51793	0.00403318	0.0134216
5.32	13.2239	6.52765	0.00403044	0.0134416
5.33	13.2149	6.53736	0.00402769	0.0134616
5.34	13.2059	6.54706	0.00402495	0.0134816
5.35	13.1969	6.55676	0.00402221	0.0135015
5.36	13.1879	6.56644	0.00401947	0.0135215
5.37	13.1789	6.57613	0.00401673	0.0135414
5.38	13.17	6.5858	0.004014	0.0135613
5.39	13.161	6.59547	0.00401127	0.0135812
5.4	13.152	6.60514	0.00400854	0.0136011
5.41	13.1431	6.61479	0.00400581	0.013621
5.42	13.1341	6.62444	0.00400308	0.0136409
5.43	13.1252	6.63408	0.00400035	0.0136608
5.44	13.1163	6.64372	0.00399763	0.0136806
5.45	13.1073	6.65335	0.00399491	0.0137004
5.46	13.0984	6.66297	0.00399219	0.0137202
5.47	13.0895	6.67259	0.00398947	0.01374
5.48	13.0806	6.6822	0.00398675	0.0137598
5.49	13.0717	6.6918	0.00398404	0.0137796
5.5	13.0628	6.7014	0.00398133	0.0137994
5.51	13.0539	6.71099	0.00397862	0.0138191
5.52	13.045	6.72058	0.00397591	0.0138389
5.53	13.0361	6.73015	0.0039732	0.0138586
5.54	13.0272	6.73972	0.0039705	0.0138783
5.55	13.0184	6.74929	0.00396779	0.013898
5.56	13.0095	6.75885	0.00396509	0.0139177
5.57	13.0006	6.7684	0.00396239	0.0139373
5.58	12.9918	6.77794	0.00395969	0.013957
5.59	12.9829	6.78748	0.003957	0.0139766
5.6	12.9741	6.79701	0.0039543	0.0139963
5.61	12.9653	6.80654	0.00395161	0.0140159
5.62	12.9564	6.81606	0.00394892	0.0140355
5.63	12.9476	6.82557	0.00219235	0.0140551
5.64	12.9427	6.83085	0.00219152	0.0140659
5.65	12.9378	6.83613	0.00219068	0.0140768
5.66	12.9329	6.84141	0.00218984	0.0140877
5.67	12.928	6.84668	0.00218899	0.0140985
5.68	12.9232	6.85196	0.00218815	0.0141094
5.69	12.9183	6.85723	0.0021873	0.0141202
5.7	12.9134	6.8625	0.00218644	0.0141311
5.71	12.9085	6.86776	0.00218558	0.0141419
5.72	12.9036	6.87303	0.00218472	0.0141528
5.73	12.8987	6.87829	0.00218386	0.0141636
5.74	12.8939	6.88355	0.002183	0.0141744
5.75	12.889	6.88881	0.00218213	0.0141853
5.76	12.8841	6.89407	0.00218125	0.0141961
5.77	12.8792	6.89932	0.00218038	0.0142069
5.78	12.8744	6.90457	0.0021795	0.0142177
5.79	12.8695	6.90982	0.00217861	0.0142285
5.8	12.8646	6.91507	0.00217773	0.0142394
5.81	12.8598	6.92032	0.00217684	0.0142502
5.82	12.8549	6.92556	0.00217595	0.014261
5.83	12.85	6.9308	0.00217505	0.0142717
5.84	12.8452	6.93604	0.00217415	0.0142825
5.85	12.8403	6.94128	0.00217325	0.0142933
5.86	12.8355	6.94651	0.00217235	0.0143041
5.87	12.8306	6.95175	0.00217144	0.0143149
5.88	12.8258	6.95698	0.00217053	0.0143256
5.89	12.8209	6.96221	0.00216961	0.0143364
5.9	12.8161	6.96743	0.0021687	0.0143472
5.91	12.8112	6.97266	0.00216777	0.0143579
5.92	12.8064	6.97788	0.00216685	0.0143687
5.93	12.8015	6.9831	0.00216592	0.0143794
5.94	12.7967	6.98832	0.00216499	0.0143902
5.95	12.7919	6.99353	0.00216406	0.0144009
5.96	12.787	6.99874	0.00216312	0.0144117
5.97	12.7822	7.00395	0.00216218	0.0144224
5.98	12.7774	7.00916	0.00216124	0.0144331
5.99	12.7725	7.01437	0.00216029	0.0144438
6	12.7677	7.01957	0.00215934	0.0144545
6.01	12.7629	7.02477	0.00215839	0.0144653
6.02	12.7581	7.02997	0.00215743	0.014476
6.03	12.7533	7.03517	0.00215647	0.0144867
6.04	12.7484	7.04037	0.00215551	0.0144974
6.05	12.7436	7.04556	0.00215454	0.0145081
6.06	12.7388	7.05075	0.00215358	0.0145187
6.07	12.734	7.05594	0.0021526	0.0145294
6.08	12.7292	7.06112	0.00215163	0.0145401
6.09	12.7244	7.0663	0.00215065	0.0145508
6.1	12.7196	7.07148	0.00214967	0.0145614
6.11	12.7148	7.07666	0.00214868	0.0145721
6.12	12.71	7.08184	0.0021477	0.0145828
6.13	12.7052	7.08701	0.0021467	0.0145934
6.14	12.7004	7.09218	0.00214571	0.0146041
6.15	12.6956	7.09735	0.00214471	0.0146147
6.16	12.6908	7.10252	0.00214371	0.0146253
6.17	12.686	7.10768	0.00214271	0.014636
6.18	12.6812	7.11284	0.0021417	0.0146466
6.19	12.6764	7.118	0.00214069	0.0146572
6.2	12.6717	7.12316	0.00213968	0.0146678
6.21	12.6669	7.12831	0.00213866	0.0146785
6.22	12.6621	7.13347	0.00213764	0.0146891
6.23	12.6573	7.13862	0.00213662	0.0146997
6.24	12.6525	7.14376	0.00213559	0.0147103
6.25	12.6478	7.14891	0.00213456	0.0147209
6.26	12.643	7.15405	0.00213353	0.0147315
6.27	12.6382	7.15919	0.0021325	0.014742
6.28	12.6335	7.16432	0.00213146	0.0147526
6.29	12.6287	7.16946	0.00213042	0.0147632
6.3	12.624	7.17459	0.00212937	0.0147738
6.31	12.6192	7.17972	0.00212832	0.0147843
6.32	12.6144	7.18485	0.00212727	0.0147949
6.33	12.6097	7.18997	0.00212622	0.0148054
6.34	12.6049	7.19509	0.00212516	0.014816
6.35	12.6002	7.20021	0.0021241	0.0148265
6.36	12.5955	7.20533	0.00212303	0.014837
6.37	12.5907	7.21044	0.00212197	0.0148476
6.38	12.586	7.21555	0.0021209	0.0148581
6.39	12.5812	7.22066	0.00211982	0.0148686
6.4	12.5765	7.22577	0.00211875	0.0148791
6.41	12.5718	7.23087	0.00211767	0.0148897
6.42	12.567	7.23598	0.00211658	0.0149002
6.43	12.5623	7.24107	0.0021155	0.0149107
6.44	12.5576	7.24617	0.00211441	0.0149211
6.45	12.5529	7.25126	0.00211332	0.0149316
6.46	12.5481	7.25635	0.00211222	0.0149421
6.47	12.5434	7.26144	0.00211112	0.0149526
6.48	12.5387	7.26653	0.00211002	0.0149631
6.49	12.534	7.27161	0.00210892	0.0149735
6.5	12.5293	7.27669	0.00210781	0.014984
6.51	12.5246	7.28177	0.0021067	0.0149945
6.52	12.5199	7.28684	0.00210558	0.0150049
6.53	12.5152	7.29191	0.00210447	0.0150153
6.54	12.5105	7.29698	0.00210334	0.0150258
6.55	12.5058	7.30205	0.00210222	0.0150362
6.56	12.5011	7.30712	0.00210109	0.0150466
6.57	12.4964	7.31218	0.00209996	0.0150571
6.58	12.4917	7.31723	0.00209883	0.0150675
6.59	12.487	7.32229	0.00209769	0.0150779
6.6	12.4823	7.32734	0.00209656	0.0150883
6.61	12.4776	7.33239	0.00209541	0.0150987
6.62	12.4729	7.33744	0.00209427	0.0151091
6.63	12.4683	7.34249	0.00209312	0.0151195
6.64	12.4636	7.34753	0.00209197	0.0151299
6.65	12.4589	7.35257	0.00209081	0.0151402
6.66	12.4542	7.3576	0.00208965	0.0151506
6.67	12.4496	7.36264	0.00208849	0.015161
6.68	12.4449	7.36767	0.00208733	0.0151713
6.69	12.4402	7.3727	0.00208616	0.0151817
6.7	12.4356	7.37772	0.00208499	0.015192
6.71	12.4309	7.38275	0.00208382	0.0152024
6.72	12.4263	7.38776	0.00208264	0.0152127
6.73	12.4216	7.39278	0.00208146	0.015223
6.74	12.417	7.3978	0.00208028	0.0152334
6.75	12.4123	7.40281	0.00207909	0.0152437
6.76	12.4077	7.40782	0.0020779	0.015254
6.77	12.403	7.41282	0.00207671	0.0152643
6.78	12.3984	7.41782	0.00207552	0.0152746
6.79	12.3938	7.42282	0.00207432	0.0152849
6.8	12.3891	7.42782	0.00207312	0.0152952
6.81	12.3845	7.43281	0.00207191	0.0153055
6.82	12.3799	7.4378	0.0020707	0.0153158
6.83	12.3752	7.44279	0.00206949	0.015326
6.84	12.3706	7.44778	0.00206828	0.0153363
6.85	12.366	7.45276	0.00206706	0.0153466
6.86	12.3614	7.45774	0.00206584	0.0153568
6.87	12.3568	7.46272	0.00206462	0.0153671
6.88	12.3522	7.46769	0.00206339	0.0153773
6.89	12.3475	7.47266	0.00206216	0.0153875
6.9	12.3429	7.47763	0.00206093	0.0153978
6.91	12.3383	7.48259	0.0020597	0.015408
6.92	12.3337	7.48755	0.00205846	0.0154182
6.93	12.3291	7.49251	0.00205722	0.0154284
6.94	12.3245	7.49747	0.00205597	0.0154386
6.95	12.3199	7.50242	0.00205472	0.0154488
6.96	12.3154	7.50737	0.00205347	0.015459
6.97	12.3108	7.51232	0.00205222	0.0154692
6.98	12.3062	7.51726	0.00205096	0.0154794
6.99	12.3016	7.5222	0.0020497	0.0154895
7	12.297	7.52714	0.00204844	0.0154997
7.01	12.2924	7.53207	0.00204717	0.0155099
7.02	12.2879	7.537	0.0020459	0.01552
7.03	12.2833	7.54193	0.00204463	0.0155302
7.04	12.2787	7.54686	0.00204335	0.0155403
7.05	12.2742	7.55178	0.00204208	0.0155505
7.06	12.2696	7.5567	0.00204079	0.0155606
7.07	12.2651	7.56161	0.00203951	0.0155707
7.08	12.2605	7.56653	0.00203822	0.0155808
7.09	12.2559	7.57144	0.00203693	0.0155909
7.1	12.2514	7.57634	0.00203564	0.015601
7.11	12.2468	7.58125	0.00203434	0.0156111
7.12	12.2423	7.58615	0.00203304	0.0156212
7.13	12.2378	7.59105	0.00203174	0.0156313
7.14	12.2332	7.59594	0.00203043	0.0156414
7.15	12.2287	7.60083	0.00202912	0.0156515
7.16	12.2242	7.60572	0.00202781	0.0156615
7.17	12.2196	7.6106	0.0020265	0.0156716
7.18	12.2151	7.61549	0.00202518	0.0156816
7.19	12.2106	7.62036	0.00202386	0.0156917
7.2	12.206	7.62524	0.00202253	0.0157017
7.21	12.2015	7.63011	0.00202121	0.0157117
7.22	12.197	7.63498	0.00201988	0.0157218
7.23	12.1925	7.63985	0.00201854	0.0157318
7.24	12.188	7.64471	0.00201721	0.0157418
7.25	12.1835	7.64957	0.00201587	0.0157518
7.26	12.179	7.65442	0.00201452	0.0157618
7.27	12.1745	7.65928	0.00201318	0.0157718
7.28	12.17	7.66413	0.00201183	0.0157818
7.29	12.1655	7.66897	0.00201048	0.0157918
7.3	12.161	7.67381	0.00200913	0.0158017
7.31	12.1565	7.67865	0.00200777	0.0158117
7.32	12.152	7.68349	0.00200641	0.0158217
7.33	12.1475	7.68832	0.00200504	0.0158316
7.34	12.1431	7.69315	0.00200368	0.0158416
7.35	12.1386	7.69798	0.00200231	0.0158515
7.36	12.1341	7.7028	0.00200094	0.0158614
7.37	12.1296	7.70762	0.00199956	0.0158714
7.38	12.1252	7.71244	0.00199818	0.0158813
7.39	12.1207	7.71725	0.0019968	0.0158912
7.4	12.1163	7.72206	0.00199542	0.0159011
7.41	12.1118	7.72687	0.00199403	0.015911
7.42	12.1073	7.73167	0.00199264	0.0159209
7.43	12.1029	7.73647	0.00199124	0.0159308
7.44	12.0984	7.74127	0.00198985	0.0159406
7.45	12.094	7.74606	0.00198845	0.0159505
7.46	12.0896	7.75085	0.00198705	0.0159604
7.47	12.0851	7.75564	0.00198564	0.0159702
7.48	12.0807	7.76042	0.00198423	0.0159801
7.49	12.0763	7.7652	0.00198282	0.0159899
7.5	12.0718	7.76998	0.00198141	0.0159998
7.51	12.0674	7.77475	0.00197999	0.0160096
7.52	12.063	7.77952	0.00197857	0.0160194
7.53	12.0586	7.78429	0.00197714	0.0160292
7.54	12.0541	7.78905	0.00197572	0.016039
7.55	12.0497	7.79381	0.00197429	0.0160488
7.56	12.0453	7.79857	0.00197286	0.0160586
7.57	12.0409	7.80332	0.00197142	0.0160684
7.58	12.0365	7.80807	0.00196998	0.0160782
7.59	12.0321	7.81281	0.00196854	0.016088
7.6	12.0277	7.81756	0.0019671	0.0160977
7.61	12.0233	7.82229	0.00196565	0.0161075
7.62	12.0189	7.82703	0.0019642	0.0161172
7.63	12.0145	7.83176	0.00196275	0.016127
7.64	12.0101	7.83649	0.00196129	0.0161367
7.65	12.0058	7.84121	0.00195983	0.0161464
7.66	12.0014	7.84593	0.00195837	0.0161562
7.67	11.997	7.85065	0.00195691	0.0161659
7.68	11.9926	7.85537	0.00195544	0.0161756
7.69	11.9883	7.86008	0.00195397	0.0161853
7.7	11.9839	7.86478	0.00195249	0.016195
7.71	11.9795	7.86949	0.00195102	0.0162047
7.72	11.9752	7.87419	0.00194954	0.0162143
7.73	11.9708	7.87888	0.00194806	0.016224
7.74	11.9665	7.88357	0.00194657	0.0162337
7.75	11.9621	7.88826	0.00194508	0.0162433
7.76	11.9578	7.89295	0.00194359	0.016253
7.77	11.9534	7.89763	0.0019421	0.0162626
7.78	11.9491	7.90231	0.0019406	0.0162723
7.79	11.9448	7.90698	0.0019391	0.0162819
7.8	11.9404	7.91165	0.0019376	0.0162915
7.81	11.9361	7.91632	0.00193609	0.0163011
7.82	11.9318	7.92099	0.00193458	0.0163107
7.83	11.9275	7.92565	0.00193307	0.0163203
7.84	11.9231	7.9303	0.00193155	0.0163299
7.85	11.9188	7.93496	0.00193004	0.0163395
7.86	11.9145	7.9396	0.00192852	0.0163491
7.87	11.9102	7.94425	0.00192699	0.0163586
7.88	11.9059	7.94889	0.00192547	0.0163682
7.89	11.9016	7.95353	0.00192394	0.0163777
7.9	11.8973	7.95817	0.00192241	0.0163873
7.91	11.893	7.9628	0.00192087	0.0163968
7.92	11.8887	7.96742	0.00191933	0.0164063
7.93	11.8844	7.97205	0.00191779	0.0164159
7.94	11.8802	7.97667	0.00191625	0.0164254
7.95	11.8759	7.98128	0.0019147	0.0164349
7.96	11.8716	7.98589	0.00191315	0.0164444
7.97	11.8673	7.9905	0.0019116	0.0164539
7.98	11.8631	7.99511	0.00191004	0.0164633
7.99	11.8588	7.99971	0.00190849	0.0164728
8	11.8545	8.00431	0.00190692	0.0164823
8.01	11.8503	8.0089	0.00190536	0.0164917
8.02	11.846	8.01349	0.00190379	0.0165012
8.03	11.8418	8.01808	0.00190222	0.0165106
8.04	11.8375	8.02266	0.00190065	0.0165201
8.05	11.8333	8.02724	0.00189908	0.0165295
8.06	11.829	8.03181	0.0018975	0.0165389
8.07	11.8248	8.03638	0.00189592	0.0165483
8.08	11.8205	8.04095	0.00189433	0.0165577
8.09	11.8163	8.04551	0.00189275	0.0165671
8.1	11.8121	8.05007	0.00189116	0.0165765
8.11	11.8079	8.05463	0.00188956	0.0165859
8.12	11.8036	8.05918	0.00188797	0.0165953
8.13	11.7994	8.06373	0.00188637	0.0166046
8.14	11.7952	8.06827	0.00188477	0.016614
8.15	11.791	8.07281	0.00188316	0.0166233
8.16	11.7868	8.07735	0.00188156	0.0166327
8.17	11.7826	8.08188	0.00187995	0.016642
8.18	11.7784	8.08641	0.00187833	0.0166513
8.19	11.7742	8.09093	0.00187672	0.0166607
8.2	11.77	8.09545	0.0018751	0.01667
8.21	11.7658	8.09997	0.00187348	0.0166793
8.22	11.7616	8.10448	0.00187186	0.0166886
8.23	11.7574	8.10899	0.00187023	0.0166979
8.24	11.7533	8.1135	0.0018686	0.0167071
8.25	11.7491	8.118	0.00186697	0.0167164
8.26	11.7449	8.1225	0.00186533	0.0167257
8.27	11.7407	8.12699	0.00186369	0.0167349
8.28	11.7366	8.13148	0.00186205	0.0167442
8.29	11.7324	8.13596	0.00186041	0.0167534
8.3	11.7283	8.14045	0.00185876	0.0167626
8.31	11.7241	8.14492	0.00185711	0.0167718
8.32	11.72	8.1494	0.00185546	0.0167811
8.33	11.7158	8.15387	0.0018538	0.0167903
8.34	11.7117	8.15833	0.00185215	0.0167995
8.35	11.7075	8.16279	0.00185049	0.0168086
8.36	11.7034	8.16725	0.00184882	0.0168178
8.37	11.6993	8.17171	0.00184716	0.016827
8.38	11.6952	8.17616	0.00184549	0.0168362
8.39	11.691	8.1806	0.00184382	0.0168453
8.4	11.6869	8.18504	0.00184214	0.0168545
8.41	11.6828	8.18948	0.00184046	0.0168636
8.42	11.6787	8.19391	0.00183878	0.0168727
8.43	11.6746	8.19834	0.0018371	0.0168818
8.44	11.6705	8.20277	0.00183541	0.016891
8.45	11.6664	8.20719	0.00183373	0.0169001
8.46	11.6623	8.21161	0.00183203	0.0169092
8.47	11.6582	8.21602	0.00183034	0.0169182
8.48	11.6541	8.22043	0.00182864	0.0169273
8.49	11.65	8.22483	0.00182694	0.0169364
