SupplyPort 2	Current turn 0.5	Port pressure 8.05
Elapsed	Pressure	Flow rate	Modelled cm3 H2	
2.28	7.32456	212.431	787.635
2.29	7.34436	209.876	789.733
2.3	7.36393	207.302	791.806
2.31	7.38326	204.707	793.853
2.32	7.40235	202.093	795.874
2.33	7.4212	199.46	797.869
2.34	7.4398	196.807	799.837
2.35	7.45815	194.136	801.778
2.36	7.47625	191.445	803.693
2.37	7.4941	188.736	805.58
2.38	7.5117	186.008	807.44
2.39	7.52904	183.262	809.273
2.4	7.54613	180.498	811.078
2.41	7.56296	177.715	812.855
2.42	7.57953	174.916	814.604
2.43	7.59584	172.099	816.325
2.44	7.61189	169.264	818.018
2.45	7.62768	166.413	819.682
2.46	7.64319	163.544	821.317
2.47	7.65844	160.659	822.924
2.48	7.67342	157.758	824.502
2.49	7.68813	154.84	826.05
2.5	7.70257	151.907	827.569
2.51	7.71674	148.958	829.059
2.52	7.73063	145.993	830.519
2.53	7.74424	143.013	831.949
2.54	7.75757	140.018	833.349
2.55	7.77063	137.008	834.719
2.56	7.78341	133.984	836.059
2.57	7.7959	130.945	837.368
2.58	7.80811	127.892	838.647
2.59	7.82004	124.826	839.895
2.6	7.83168	121.745	841.113
2.61	7.84303	118.651	842.299
2.62	7.85409	115.544	843.455
2.63	7.86487	112.424	844.579
2.64	7.87535	109.291	845.672
2.65	7.88554	106.145	846.733
2.66	7.89544	102.987	847.763
2.67	7.90504	99.8168	848.761
2.68	7.91435	96.6345	849.728
2.69	7.92336	93.4403	850.662
2.7	7.93207	90.2345	851.565
2.71	7.94048	87.0171	852.435
2.72	7.9486	83.7883	853.273
2.73	7.95641	80.5482	854.078
2.74	7.96392	77.2969	854.851
2.75	7.97113	74.0345	855.591
2.76	7.97803	70.7609	856.299
2.77	7.98463	67.4762	856.974
2.78	7.99092	0	856.974
