SupplyPort 1	Port pressure 30
Elapsed	Pressure	Rate
14.78	29.7515	0.000443338	107.243
14.79	29.7525	0.000441525	107.243
14.8	29.7535	0.000439719	107.243
14.81	29.7545	0.000437921	107.243
14.82	29.7556	0.00043613	107.243
14.83	29.7566	0.000434346	107.243
14.84	29.7576	0.00043257	107.243
14.85	29.7586	0.0004308	107.243
14.86	29.7595	0.000429038	107.243
14.87	29.7605	0.000427283	107.243
14.88	29.7615	0.000425535	107.243
14.89	29.7625	0.000423794	107.243
14.9	29.7635	0.000422061	107.243
14.91	29.7644	0.000420334	107.243
14.92	29.7654	0.000418614	107.243
14.93	29.7664	0.000416901	107.243
14.94	29.7673	0.000415196	107.243
14.95	29.7683	0.000413497	107.243
14.96	29.7692	0.000411805	107.243
14.97	29.7702	0.00041012	107.243
14.98	29.7711	0.000408441	107.243
14.99	29.7721	0.00040677	107.243
15	29.773	0.000405105	107.243
15.01	29.7739	0.000403447	107.243
15.02	29.7749	0.000401796	107.243
15.03	29.7758	0.000400152	107.243
15.04	29.7767	0.000398514	107.243
15.05	29.7776	0.000396883	107.243
15.06	29.7786	0.000395258	107.243
15.07	29.7795	0.00039364	107.243
15.08	29.7804	0.000392029	107.243
15.09	29.7813	0.000390424	107.243
15.1	29.7822	0.000388826	107.243
15.11	29.7831	0.000387234	107.243
15.12	29.784	0.000385648	107.243
15.13	29.7848	0.00038407	107.243
15.14	29.7857	0.000382497	107.243
15.15	29.7866	0.000380931	107.243
15.16	29.7875	0.000379371	107.243
15.17	29.7884	0.000377818	107.243
15.18	29.7892	0.000376271	107.243
15.19	29.7901	0.00037473	107.243
15.2	29.791	0.000373195	107.243
15.21	29.7918	0.000371667	107.243
15.22	29.7927	0.000370145	107.243
15.23	29.7935	0.000368629	107.243
15.24	29.7944	0.000367119	107.243
15.25	29.7952	0.000365615	107.243
15.26	29.7961	0.000364118	107.243
15.27	29.7969	0.000362627	107.243
15.28	29.7977	0.000361141	107.243
15.29	29.7986	0.000359662	107.243
15.3	29.7994	0.000358189	107.243
15.31	29.8002	0.000356721	107.243
15.32	29.801	0.00035526	107.243
15.33	29.8019	0.000353805	107.243
15.34	29.8027	0.000352355	107.243
15.35	29.8035	0.000350911	107.243
15.36	29.8043	0.000349474	107.243
15.37	29.8051	0.000348042	107.243
15.38	29.8059	0.000346616	107.243
15.39	29.8067	0.000345196	107.243
15.4	29.8075	0.000343781	107.243
15.41	29.8083	0.000342372	107.243
15.42	29.8091	0.000340969	107.243
15.43	29.8099	0.000339572	107.243
15.44	29.8106	0.000338181	107.243
15.45	29.8114	0.000336795	107.243
15.46	29.8122	0.000335414	107.243
15.47	29.813	0.00033404	107.243
15.48	29.8137	0.000332671	107.243
15.49	29.8145	0.000331307	107.243
15.5	29.8153	0.000329949	107.243
15.51	29.816	0.000328597	107.243
15.52	29.8168	0.00032725	107.243
15.53	29.8175	0.000325909	107.243
15.54	29.8183	0.000324573	107.243
15.55	29.819	0.000323242	107.243
15.56	29.8198	0.000321917	107.243
15.57	29.8205	0.000320597	107.243
15.58	29.8213	0.000319283	107.243
15.59	29.822	0.000317974	107.243
15.6	29.8227	0.000316671	107.243
15.61	29.8235	0.000315372	107.243
15.62	29.8242	0.000314079	107.243
15.63	29.8249	0.000312791	107.243
15.64	29.8256	0.000311509	107.243
15.65	29.8263	0.000310232	107.243
15.66	29.8271	0.00030896	107.243
15.67	29.8278	0.000307693	107.243
15.68	29.8285	0.000306431	107.243
15.69	29.8292	0.000305174	107.243
15.7	29.8299	0.000303923	107.243
15.71	29.8306	0.000302676	107.243
15.72	29.8313	0.000301435	107.243
15.73	29.832	0.000300199	107.243
15.74	29.8327	0.000298968	107.243
15.75	29.8334	0.000297742	107.243
15.76	29.834	0.00029652	107.243
15.77	29.8347	0.000295304	107.243
15.78	29.8354	0.000294093	107.243
15.79	29.8361	0.000292887	107.243
15.8	29.8368	0.000291685	107.243
15.81	29.8374	0.000290489	107.243
15.82	29.8381	0.000289297	107.243
15.83	29.8388	0.00028811	107.243
15.84	29.8394	0.000286928	107.243
15.85	29.8401	0.000285751	107.243
15.86	29.8407	0.000284579	107.243
15.87	29.8414	0.000283412	107.243
15.88	29.8421	0.000282249	107.243
15.89	29.8427	0.000281091	107.243
15.9	29.8433	0.000279938	107.243
15.91	29.844	0.000278789	107.243
15.92	29.8446	0.000277645	107.243
15.93	29.8453	0.000276506	107.243
15.94	29.8459	0.000275371	107.243
15.95	29.8465	0.000274241	107.243
15.96	29.8472	0.000273116	107.243
15.97	29.8478	0.000271995	107.243
15.98	29.8484	0.000270879	107.243
15.99	29.8491	0.000269768	107.243
16	29.8497	0.00026866	107.243
16.01	29.8503	0.000267558	107.243
16.02	29.8509	0.00026646	107.243
16.03	29.8515	0.000265366	107.243
16.04	29.8521	0.000264277	107.243
16.05	29.8527	0.000263193	107.243
16.06	29.8533	0.000262112	107.243
16.07	29.854	0.000261036	107.243
16.08	29.8546	0.000259965	107.243
16.09	29.8552	0.000258898	107.243
16.1	29.8557	0.000257835	107.243
16.11	29.8563	0.000256777	107.243
16.12	29.8569	0.000255723	107.243
16.13	29.8575	0.000254673	107.243
16.14	29.8581	0.000253628	107.243
16.15	29.8587	0.000252587	107.243
16.16	29.8593	0.00025155	107.243
16.17	29.8599	0.000250517	107.243
16.18	29.8604	0.000249489	107.243
16.19	29.861	0.000248464	107.243
16.2	29.8616	0.000247444	107.243
16.21	29.8621	0.000246428	107.243
16.22	29.8627	0.000245416	107.243
16.23	29.8633	0.000244409	107.243
16.24	29.8638	0.000243405	107.243
16.25	29.8644	0.000242406	107.243
16.26	29.865	0.000241411	107.243
16.27	29.8655	0.000240419	107.243
16.28	29.8661	0.000239432	107.243
16.29	29.8666	0.000238449	107.243
16.3	29.8672	0.00023747	107.243
16.31	29.8677	0.000236495	107.243
16.32	29.8683	0.000235523	107.243
16.33	29.8688	0.000234556	107.243
16.34	29.8693	0.000233593	107.243
16.35	29.8699	0.000232634	107.243
16.36	29.8704	0.000231678	107.243
16.37	29.8709	0.000230727	107.243
16.38	29.8715	0.000229779	107.243
16.39	29.872	0.000228835	107.243
16.4	29.8725	0.000227896	107.243
16.41	29.8731	0.00022696	107.243
16.42	29.8736	0.000226027	107.243
16.43	29.8741	0.000225099	107.243
16.44	29.8746	0.000224174	107.243
16.45	29.8751	0.000223254	107.243
16.46	29.8757	0.000222337	107.243
16.47	29.8762	0.000221423	107.243
16.48	29.8767	0.000220514	107.243
16.49	29.8772	0.000219608	107.243
16.5	29.8777	0.000218706	107.243
16.51	29.8782	0.000217807	107.243
16.52	29.8787	0.000216913	107.243
16.53	29.8792	0.000216021	107.243
16.54	29.8797	0.000215134	107.243
16.55	29.8802	0.00021425	107.243
16.56	29.8807	0.00021337	107.243
16.57	29.8812	0.000212493	107.243
16.58	29.8817	0.00021162	107.243
16.59	29.8821	0.000210751	107.243
16.6	29.8826	0.000209885	107.243
16.61	29.8831	0.000209023	107.243
16.62	29.8836	0.000208164	107.243
16.63	29.8841	0.000207308	107.243
16.64	29.8846	0.000206457	107.243
16.65	29.885	0.000205608	107.243
16.66	29.8855	0.000204763	107.243
16.67	29.886	0.000203922	107.243
16.68	29.8864	0.000203084	107.243
16.69	29.8869	0.000202249	107.243
16.7	29.8874	0.000201418	107.243
16.71	29.8878	0.000200591	107.243
16.72	29.8883	0.000199766	107.243
16.73	29.8888	0.000198945	107.243
16.74	29.8892	0.000198128	107.243
16.75	29.8897	0.000197314	107.243
16.76	29.8901	0.000196503	107.243
16.77	29.8906	0.000195695	107.243
16.78	29.891	0.000194891	107.243
16.79	29.8915	0.00019409	107.243
16.8	29.8919	0.000193292	107.243
16.81	29.8924	0.000192498	107.243
16.82	29.8928	0.000191706	107.243
16.83	29.8933	0.000190918	107.243
16.84	29.8937	0.000190134	107.243
16.85	29.8941	0.000189352	107.243
16.86	29.8946	0.000188574	107.243
16.87	29.895	0.000187799	107.243
16.88	29.8954	0.000187027	107.243
16.89	29.8959	0.000186258	107.243
16.9	29.8963	0.000185492	107.243
16.91	29.8967	0.00018473	107.243
16.92	29.8971	0.00018397	107.243
16.93	29.8976	0.000183214	107.243
16.94	29.898	0.000182461	107.243
16.95	29.8984	0.000181711	107.243
16.96	29.8988	0.000180964	107.243
16.97	29.8993	0.00018022	107.243
16.98	29.8997	0.000179479	107.243
16.99	29.9001	0.000178741	107.243
17	29.9005	0.000178006	107.243
17.01	29.9009	0.000177274	107.243
17.02	29.9013	0.000176546	107.243
17.03	29.9017	0.00017582	107.243
17.04	29.9021	0.000175097	107.243
17.05	29.9025	0.000174377	107.243
17.06	29.9029	0.00017366	107.243
17.07	29.9033	0.000172946	107.243
17.08	29.9037	0.000172235	107.243
17.09	29.9041	0.000171527	107.243
17.1	29.9045	0.000170821	107.243
17.11	29.9049	0.000170119	107.243
17.12	29.9053	0.000169419	107.243
17.13	29.9057	0.000168723	107.243
17.14	29.9061	0.000168029	107.243
17.15	29.9065	0.000167338	107.243
17.16	29.9068	0.00016665	107.243
17.17	29.9072	0.000165964	107.243
17.18	29.9076	0.000165282	107.243
17.19	29.908	0.000164602	107.243
17.2	29.9084	0.000163925	107.243
17.21	29.9088	0.000163251	107.243
17.22	29.9091	0.00016258	107.243
17.23	29.9095	0.000161911	107.243
17.24	29.9099	0.000161245	107.243
17.25	29.9102	0.000160582	107.243
17.26	29.9106	0.000159922	107.243
17.27	29.911	0.000159264	107.243
17.28	29.9114	0.000158609	107.243
17.29	29.9117	0.000157957	107.243
17.3	29.9121	0.000157307	107.243
17.31	29.9124	0.00015666	107.243
17.32	29.9128	0.000156015	107.243
17.33	29.9132	0.000155374	107.243
17.34	29.9135	0.000154735	107.243
17.35	29.9139	0.000154098	107.243
17.36	29.9142	0.000153464	107.243
17.37	29.9146	0.000152833	107.243
17.38	29.9149	0.000152204	107.243
17.39	29.9153	0.000151578	107.243
17.4	29.9156	0.000150955	107.243
17.41	29.916	0.000150334	107.243
17.42	29.9163	0.000149715	107.243
17.43	29.9167	0.0001491	107.243
17.44	29.917	0.000148486	107.243
17.45	29.9174	0.000147875	107.243
17.46	29.9177	0.000147267	107.243
17.47	29.918	0.000146661	107.243
17.48	29.9184	0.000146058	107.243
17.49	29.9187	0.000145457	107.243
17.5	29.919	0.000144859	107.243
17.51	29.9194	0.000144263	107.243
17.52	29.9197	0.000143669	107.243
17.53	29.92	0.000143078	107.243
17.54	29.9204	0.000142489	107.243
17.55	29.9207	0.000141903	107.243
17.56	29.921	0.000141319	107.243
17.57	29.9214	0.000140738	107.243
17.58	29.9217	0.000140159	107.243
17.59	29.922	0.000139582	107.243
17.6	29.9223	0.000139008	107.243
17.61	29.9226	0.000138436	107.243
17.62	29.923	0.000137866	107.243
17.63	29.9233	0.000137299	107.243
17.64	29.9236	0.000136734	107.243
17.65	29.9239	0.000136171	107.243
17.66	29.9242	0.000135611	107.243
17.67	29.9245	0.000135053	107.243
17.68	29.9248	0.000134497	107.243
17.69	29.9252	0.000133944	107.243
17.7	29.9255	0.000133393	107.243
17.71	29.9258	0.000132844	107.243
17.72	29.9261	0.000132297	107.243
17.73	29.9264	0.000131753	107.243
17.74	29.9267	0.00013121	107.243
17.75	29.927	0.000130671	107.243
17.76	29.9273	0.000130133	107.243
17.77	29.9276	0.000129597	107.243
17.78	29.9279	0.000129064	107.243
17.79	29.9282	0.000128533	107.243
17.8	29.9285	0.000128004	107.243
17.81	29.9288	0.000127477	107.243
17.82	29.9291	0.000126952	107.243
17.83	29.9294	0.00012643	107.243
17.84	29.9297	0.00012591	107.243
17.85	29.9299	0.000125391	107.243
17.86	29.9302	0.000124875	107.243
17.87	29.9305	0.000124361	107.243
17.88	29.9308	0.00012385	107.243
17.89	29.9311	0.00012334	107.243
17.9	29.9314	0.000122832	107.243
17.91	29.9317	0.000122327	107.243
17.92	29.9319	0.000121823	107.243
17.93	29.9322	0.000121322	107.243
17.94	29.9325	0.000120822	107.243
17.95	29.9328	0.000120325	107.243
17.96	29.9331	0.00011983	107.243
17.97	29.9333	0.000119336	107.243
17.98	29.9336	0.000118845	107.243
17.99	29.9339	0.000118356	107.243
18	29.9341	0.000117869	107.243
18.01	29.9344	0.000117384	107.243
18.02	29.9347	0.0001169	107.243
18.03	29.935	0.000116419	107.243
18.04	29.9352	0.00011594	107.243
18.05	29.9355	0.000115463	107.243
18.06	29.9358	0.000114987	107.243
18.07	29.936	0.000114514	107.243
18.08	29.9363	0.000114043	107.243
18.09	29.9366	0.000113573	107.243
18.1	29.9368	0.000113106	107.243
18.11	29.9371	0.00011264	107.243
18.12	29.9373	0.000112176	107.243
18.13	29.9376	0.000111715	107.243
18.14	29.9378	0.000111255	107.243
18.15	29.9381	0.000110797	107.243
18.16	29.9384	0.000110341	107.243
18.17	29.9386	0.000109886	107.243
18.18	29.9389	0.000109434	107.243
18.19	29.9391	0.000108983	107.243
18.2	29.9394	0.000108535	107.243
18.21	29.9396	0.000108088	107.243
18.22	29.9399	0.000107643	107.243
18.23	29.9401	0.0001072	107.243
18.24	29.9404	0.000106758	107.243
18.25	29.9406	0.000106319	107.243
18.26	29.9409	0.000105881	107.243
18.27	29.9411	0.000105445	107.243
18.28	29.9413	0.000105011	107.243
18.29	29.9416	0.000104578	107.243
18.3	29.9418	0.000104148	107.243
18.31	29.9421	0.000103719	107.243
18.32	29.9423	0.000103292	107.243
18.33	29.9425	0.000102867	107.243
18.34	29.9428	0.000102443	107.243
18.35	29.943	0.000102021	107.243
18.36	29.9432	0.000101601	107.243
18.37	29.9435	0.000101183	107.243
18.38	29.9437	0.000100766	107.243
18.39	29.9439	0.000100351	107.243
18.4	29.9442	9.99381e-05	107.243
18.41	29.9444	9.95266e-05	107.243
18.42	29.9446	9.91168e-05	107.243
18.43	29.9449	9.87086e-05	107.243
18.44	29.9451	9.83022e-05	107.243
18.45	29.9453	9.78974e-05	107.243
18.46	29.9455	9.74942e-05	107.243
18.47	29.9458	9.70927e-05	107.243
18.48	29.946	9.66929e-05	107.243
18.49	29.9462	9.62947e-05	107.243
18.5	29.9464	9.58982e-05	107.243
18.51	29.9467	9.55033e-05	107.243
18.52	29.9469	9.511e-05	107.243
18.53	29.9471	9.47183e-05	107.243
18.54	29.9473	9.43282e-05	107.243
18.55	29.9475	9.39397e-05	107.243
18.56	29.9477	9.35529e-05	107.243
18.57	29.948	9.31676e-05	107.243
18.58	29.9482	9.27839e-05	107.243
18.59	29.9484	9.24018e-05	107.243
18.6	29.9486	9.20212e-05	107.243
18.61	29.9488	9.16423e-05	107.243
18.62	29.949	9.12648e-05	107.243
18.63	29.9492	9.0889e-05	107.243
18.64	29.9494	9.05146e-05	107.243
18.65	29.9497	9.01418e-05	107.243
18.66	29.9499	8.97706e-05	107.243
18.67	29.9501	8.94009e-05	107.243
18.68	29.9503	8.90326e-05	107.243
18.69	29.9505	8.8666e-05	107.243
18.7	29.9507	8.83008e-05	107.243
18.71	29.9509	8.79371e-05	107.243
18.72	29.9511	8.75749e-05	107.243
18.73	29.9513	8.72142e-05	107.243
18.74	29.9515	8.6855e-05	107.243
18.75	29.9517	8.64972e-05	107.243
18.76	29.9519	8.6141e-05	107.243
18.77	29.9521	8.57861e-05	107.243
18.78	29.9523	8.54328e-05	107.243
18.79	29.9525	8.50809e-05	107.243
18.8	29.9527	8.47305e-05	107.243
18.81	29.9529	8.43814e-05	107.243
18.82	29.9531	8.40339e-05	107.243
18.83	29.9533	8.36877e-05	107.243
18.84	29.9535	8.3343e-05	107.243
18.85	29.9536	8.29997e-05	107.243
18.86	29.9538	8.26578e-05	107.243
18.87	29.954	8.23173e-05	107.243
18.88	29.9542	8.19783e-05	107.243
18.89	29.9544	8.16406e-05	107.243
18.9	29.9546	8.13043e-05	107.243
18.91	29.9548	8.09694e-05	107.243
18.92	29.955	8.06358e-05	107.243
18.93	29.9552	8.03036e-05	107.243
18.94	29.9553	7.99728e-05	107.243
18.95	29.9555	7.96434e-05	107.243
18.96	29.9557	7.93153e-05	107.243
18.97	29.9559	7.89886e-05	107.243
18.98	29.9561	7.86632e-05	107.243
18.99	29.9563	7.83391e-05	107.243
19	29.9564	7.80164e-05	107.243
19.01	29.9566	7.7695e-05	107.243
19.02	29.9568	7.73749e-05	107.243
19.03	29.957	7.70562e-05	107.243
19.04	29.9571	7.67387e-05	107.243
19.05	29.9573	7.64226e-05	107.243
19.06	29.9575	7.61078e-05	107.243
19.07	29.9577	7.57942e-05	107.243
19.08	29.9578	7.5482e-05	107.243
19.09	29.958	7.5171e-05	107.243
19.1	29.9582	7.48613e-05	107.243
19.11	29.9584	7.45529e-05	107.243
19.12	29.9585	7.42457e-05	107.243
19.13	29.9587	7.39399e-05	107.243
19.14	29.9589	7.36352e-05	107.243
19.15	29.959	7.33319e-05	107.243
19.16	29.9592	7.30297e-05	107.243
19.17	29.9594	7.27289e-05	107.243
19.18	29.9596	7.24292e-05	107.243
19.19	29.9597	7.21308e-05	107.243
19.2	29.9599	7.18336e-05	107.243
19.21	29.9601	7.15377e-05	107.243
19.22	29.9602	7.12429e-05	107.243
19.23	29.9604	7.09494e-05	107.243
19.24	29.9605	7.06571e-05	107.243
19.25	29.9607	7.03659e-05	107.243
19.26	29.9609	7.0076e-05	107.243
19.27	29.961	6.97873e-05	107.243
19.28	29.9612	6.94998e-05	107.243
19.29	29.9614	6.92134e-05	107.243
19.3	29.9615	6.89282e-05	107.243
19.31	29.9617	6.86442e-05	107.243
19.32	29.9618	6.83614e-05	107.243
19.33	29.962	6.80797e-05	107.243
19.34	29.9621	6.77992e-05	107.243
19.35	29.9623	6.75198e-05	107.243
19.36	29.9625	6.72416e-05	107.243
19.37	29.9626	6.69645e-05	107.243
19.38	29.9628	6.66886e-05	107.243
19.39	29.9629	6.64138e-05	107.243
19.4	29.9631	6.61402e-05	107.243
19.41	29.9632	6.58676e-05	107.243
19.42	29.9634	6.55962e-05	107.243
19.43	29.9635	6.53259e-05	107.243
19.44	29.9637	6.50567e-05	107.243
19.45	29.9638	6.47887e-05	107.243
19.46	29.964	6.45217e-05	107.243
19.47	29.9641	6.42558e-05	107.243
19.48	29.9643	6.3991e-05	107.243
19.49	29.9644	6.37274e-05	107.243
19.5	29.9646	6.34648e-05	107.243
19.51	29.9647	6.32032e-05	107.243
19.52	29.9649	6.29428e-05	107.243
19.53	29.965	6.26834e-05	107.243
19.54	29.9651	6.24251e-05	107.243
19.55	29.9653	6.21679e-05	107.243
19.56	29.9654	6.19117e-05	107.243
19.57	29.9656	6.16565e-05	107.243
19.58	29.9657	6.14025e-05	107.243
19.59	29.9659	6.11494e-05	107.243
19.6	29.966	6.08974e-05	107.243
19.61	29.9661	6.06465e-05	107.243
19.62	29.9663	6.03965e-05	107.243
19.63	29.9664	6.01477e-05	107.243
19.64	29.9666	5.98998e-05	107.243
19.65	29.9667	5.96529e-05	107.243
19.66	29.9668	5.94071e-05	107.243
19.67	29.967	5.91623e-05	107.243
19.68	29.9671	5.89185e-05	107.243
19.69	29.9672	5.86756e-05	107.243
19.7	29.9674	5.84338e-05	107.243
19.71	29.9675	5.8193e-05	107.243
19.72	29.9676	5.79532e-05	107.243
19.73	29.9678	5.77144e-05	107.243
19.74	29.9679	5.74765e-05	107.243
19.75	29.968	5.72396e-05	107.243
19.76	29.9682	5.70037e-05	107.243
19.77	29.9683	5.67688e-05	107.243
19.78	29.9684	5.65348e-05	107.243
19.79	29.9686	5.63018e-05	107.243
19.8	29.9687	5.60698e-05	107.243
19.81	29.9688	5.58387e-05	107.243
19.82	29.969	5.56086e-05	107.243
19.83	29.9691	5.53794e-05	107.243
19.84	29.9692	5.51511e-05	107.243
19.85	29.9693	5.49238e-05	107.243
19.86	29.9695	5.46975e-05	107.243
19.87	29.9696	5.4472e-05	107.243
19.88	29.9697	5.42475e-05	107.243
19.89	29.9698	5.4024e-05	107.243
19.9	29.97	5.38013e-05	107.243
19.91	29.9701	5.35795e-05	107.243
19.92	29.9702	5.33587e-05	107.243
19.93	29.9703	5.31388e-05	107.243
19.94	29.9705	5.29198e-05	107.243
19.95	29.9706	5.27017e-05	107.243
19.96	29.9707	5.24844e-05	107.243
19.97	29.9708	5.22681e-05	107.243
19.98	29.9709	5.20527e-05	107.243
19.99	29.9711	5.18381e-05	107.243
20	29.9712	5.16245e-05	107.243
20.01	29.9713	5.14117e-05	107.243
20.02	29.9714	5.11998e-05	107.243
20.03	29.9715	5.09888e-05	107.243
20.04	29.9716	5.07786e-05	107.243
20.05	29.9718	5.05693e-05	107.243
20.06	29.9719	5.03609e-05	107.243
20.07	29.972	5.01533e-05	107.243
20.08	29.9721	4.99465e-05	107.243
20.09	29.9722	4.97407e-05	107.243
20.1	29.9723	4.95357e-05	107.243
20.11	29.9725	4.93315e-05	107.243
20.12	29.9726	4.91281e-05	107.243
20.13	29.9727	4.89256e-05	107.243
20.14	29.9728	4.8724e-05	107.243
20.15	29.9729	4.85231e-05	107.243
20.16	29.973	4.83231e-05	107.243
20.17	29.9731	4.81239e-05	107.243
20.18	29.9732	4.79255e-05	107.243
20.19	29.9734	4.7728e-05	107.243
20.2	29.9735	4.75313e-05	107.243
20.21	29.9736	4.73353e-05	107.243
20.22	29.9737	4.71402e-05	107.243
20.23	29.9738	4.69459e-05	107.243
20.24	29.9739	4.67524e-05	107.243
20.25	29.974	4.65597e-05	107.243
20.26	29.9741	4.63677e-05	107.243
20.27	29.9742	4.61766e-05	107.243
20.28	29.9743	4.59862e-05	107.243
20.29	29.9744	4.57967e-05	107.243
20.3	29.9745	4.56079e-05	107.243
20.31	29.9746	4.54199e-05	107.243
20.32	29.9747	4.52327e-05	107.243
20.33	29.9749	4.50462e-05	107.243
20.34	29.975	4.48605e-05	107.243
20.35	29.9751	4.46756e-05	107.243
20.36	29.9752	4.44914e-05	107.243
20.37	29.9753	4.4308e-05	107.243
20.38	29.9754	4.41254e-05	107.243
20.39	29.9755	4.39435e-05	107.243
20.4	29.9756	4.37623e-05	107.243
20.41	29.9757	4.35819e-05	107.243
20.42	29.9758	4.34022e-05	107.243
20.43	29.9759	4.32233e-05	107.243
20.44	29.976	4.30451e-05	107.243
20.45	29.9761	4.28677e-05	107.243
20.46	29.9762	4.2691e-05	107.243
20.47	29.9763	4.2515e-05	107.243
20.48	29.9764	4.23397e-05	107.243
20.49	29.9765	4.21652e-05	107.243
20.5	29.9766	4.19913e-05	107.243
20.51	29.9767	4.18182e-05	107.243
20.52	29.9768	4.16458e-05	107.243
20.53	29.9768	4.14741e-05	107.243
20.54	29.9769	4.13032e-05	107.243
20.55	29.977	4.11329e-05	107.243
20.56	29.9771	4.09633e-05	107.243
20.57	29.9772	4.07944e-05	107.243
20.58	29.9773	4.06262e-05	107.243
20.59	29.9774	4.04588e-05	107.243
20.6	29.9775	4.0292e-05	107.243
20.61	29.9776	4.01259e-05	107.243
20.62	29.9777	3.99604e-05	107.243
20.63	29.9778	3.97957e-05	107.243
20.64	29.9779	3.96316e-05	107.243
20.65	29.978	3.94682e-05	107.243
20.66	29.9781	3.93055e-05	107.243
20.67	29.9781	3.91435e-05	107.243
20.68	29.9782	3.89821e-05	107.243
20.69	29.9783	3.88214e-05	107.243
20.7	29.9784	3.86613e-05	107.243
20.71	29.9785	3.85019e-05	107.243
20.72	29.9786	3.83432e-05	107.243
20.73	29.9787	3.81851e-05	107.243
20.74	29.9788	3.80277e-05	107.243
20.75	29.9789	3.78709e-05	107.243
20.76	29.9789	3.77148e-05	107.243
20.77	29.979	3.75593e-05	107.243
20.78	29.9791	3.74044e-05	107.243
20.79	29.9792	3.72502e-05	107.243
20.8	29.9793	3.70966e-05	107.243
20.81	29.9794	3.69437e-05	107.243
20.82	29.9795	3.67914e-05	107.243
20.83	29.9795	3.66397e-05	107.243
20.84	29.9796	3.64886e-05	107.243
20.85	29.9797	3.63382e-05	107.243
20.86	29.9798	3.61883e-05	107.243
20.87	29.9799	3.60391e-05	107.243
20.88	29.98	3.58905e-05	107.243
20.89	29.98	3.57426e-05	107.243
20.9	29.9801	3.55952e-05	107.243
20.91	29.9802	3.54484e-05	107.243
20.92	29.9803	3.53023e-05	107.243
20.93	29.9804	3.51567e-05	107.243
20.94	29.9805	3.50118e-05	107.243
20.95	29.9805	3.48674e-05	107.243
20.96	29.9806	3.47236e-05	107.243
20.97	29.9807	3.45805e-05	107.243
20.98	29.9808	3.44379e-05	107.243
20.99	29.9809	3.42959e-05	107.243
21	29.9809	3.41545e-05	107.243
21.01	29.981	3.40137e-05	107.243
21.02	29.9811	3.38734e-05	107.243
21.03	29.9812	3.37338e-05	107.243
21.04	29.9812	3.35947e-05	107.243
21.05	29.9813	3.34562e-05	107.243
21.06	29.9814	3.33182e-05	107.243
21.07	29.9815	3.31808e-05	107.243
21.08	29.9816	3.3044e-05	107.243
21.09	29.9816	3.29078e-05	107.243
21.1	29.9817	3.27721e-05	107.243
21.11	29.9818	3.2637e-05	107.243
21.12	29.9819	3.25024e-05	107.243
21.13	29.9819	3.23684e-05	107.243
21.14	29.982	3.22349e-05	107.243
21.15	29.9821	3.2102e-05	107.243
21.16	29.9822	3.19696e-05	107.243
21.17	29.9822	3.18378e-05	107.243
21.18	29.9823	3.17065e-05	107.243
21.19	29.9824	3.15758e-05	107.243
21.2	29.9824	3.14456e-05	107.243
21.21	29.9825	3.13159e-05	107.243
21.22	29.9826	3.11868e-05	107.243
21.23	29.9827	3.10582e-05	107.243
21.24	29.9827	3.09301e-05	107.243
21.25	29.9828	3.08026e-05	107.243
21.26	29.9829	3.06756e-05	107.243
21.27	29.9829	3.05491e-05	107.243
21.28	29.983	3.04231e-05	107.243
21.29	29.9831	3.02977e-05	107.243
21.3	29.9832	3.01727e-05	107.243
21.31	29.9832	3.00483e-05	107.243
21.32	29.9833	2.99244e-05	107.243
21.33	29.9834	2.9801e-05	107.243
21.34	29.9834	2.96781e-05	107.243
21.35	29.9835	2.95558e-05	107.243
21.36	29.9836	2.94339e-05	107.243
21.37	29.9836	2.93125e-05	107.243
21.38	29.9837	2.91916e-05	107.243
21.39	29.9838	2.90713e-05	107.243
21.4	29.9838	2.89514e-05	107.243
21.41	29.9839	2.8832e-05	107.243
21.42	29.984	2.87131e-05	107.243
21.43	29.984	2.85947e-05	107.243
21.44	29.9841	2.84768e-05	107.243
21.45	29.9842	2.83594e-05	107.243
21.46	29.9842	2.82424e-05	107.243
21.47	29.9843	2.8126e-05	107.243
21.48	29.9844	2.801e-05	107.243
21.49	29.9844	2.78945e-05	107.243
21.5	29.9845	2.77794e-05	107.243
21.51	29.9846	2.76649e-05	107.243
21.52	29.9846	2.75508e-05	107.243
21.53	29.9847	2.74372e-05	107.243
21.54	29.9847	2.73241e-05	107.243
21.55	29.9848	2.72114e-05	107.243
21.56	29.9849	2.70992e-05	107.243
21.57	29.9849	2.69874e-05	107.243
21.58	29.985	2.68761e-05	107.243
21.59	29.9851	2.67653e-05	107.243
21.6	29.9851	2.66549e-05	107.243
21.61	29.9852	2.6545e-05	107.243
21.62	29.9852	2.64355e-05	107.243
21.63	29.9853	2.63265e-05	107.243
21.64	29.9854	2.6218e-05	107.243
21.65	29.9854	2.61098e-05	107.243
21.66	29.9855	2.60022e-05	107.243
21.67	29.9855	2.58949e-05	107.243
21.68	29.9856	2.57882e-05	107.243
21.69	29.9857	2.56818e-05	107.243
21.7	29.9857	2.55759e-05	107.243
21.71	29.9858	2.54704e-05	107.243
21.72	29.9858	2.53654e-05	107.243
21.73	29.9859	2.52608e-05	107.243
21.74	29.986	2.51566e-05	107.243
21.75	29.986	2.50529e-05	107.243
21.76	29.9861	2.49496e-05	107.243
21.77	29.9861	2.48467e-05	107.243
21.78	29.9862	2.47442e-05	107.243
21.79	29.9862	2.46422e-05	107.243
21.8	29.9863	2.45405e-05	107.243
