SupplyPort 2	Current turn 0.5	Port pressure 8.5
Elapsed	Pressure	Flow rate	Modelled cm3 H2	
1.16	3.38079	313.709	365.704
1.17	3.41004	313.709	368.841
1.18	3.43929	313.709	371.978
1.19	3.46854	313.709	375.115
1.2	3.49779	313.709	378.252
1.21	3.52705	313.709	381.39
1.22	3.5563	313.709	384.527
1.23	3.58555	313.709	387.664
1.24	3.6148	313.709	390.801
1.25	3.64405	313.709	393.938
1.26	3.67331	313.709	397.075
1.27	3.70256	313.709	400.212
1.28	3.73181	313.709	403.349
1.29	3.76106	313.709	406.486
1.3	3.79031	313.709	409.623
1.31	3.81957	313.709	412.76
1.32	3.84882	313.709	415.898
1.33	3.87807	313.709	419.035
1.34	3.90732	313.709	422.172
1.35	3.93657	313.709	425.309
1.36	3.96583	313.709	428.446
1.37	3.99508	313.709	431.583
1.38	4.02433	313.709	434.72
1.39	4.05358	313.709	437.857
1.4	4.08284	313.709	440.994
1.41	4.11209	313.709	444.131
1.42	4.14134	313.709	447.268
1.43	4.17059	313.709	450.405
1.44	4.19984	313.709	453.543
1.45	4.2291	313.709	456.68
1.46	4.25835	313.977	459.819
1.47	4.28762	313.969	462.959
1.48	4.3169	313.949	466.099
1.49	4.34617	313.917	469.238
1.5	4.37545	313.874	472.376
1.51	4.40471	313.82	475.515
1.52	4.43398	313.754	478.652
1.53	4.46323	313.676	481.789
1.54	4.49248	313.587	484.925
1.55	4.52172	313.486	488.06
1.56	4.55095	313.373	491.193
1.57	4.58017	313.248	494.326
1.58	4.60938	313.111	497.457
1.59	4.63858	312.962	500.587
1.6	4.66776	312.801	503.715
1.61	4.69693	312.627	506.841
1.62	4.72608	312.442	509.965
1.63	4.75521	312.243	513.088
1.64	4.78433	312.033	516.208
1.65	4.81343	311.81	519.326
1.66	4.8425	311.574	522.442
1.67	4.87155	311.326	525.555
1.68	4.90058	311.065	528.666
1.69	4.92959	310.791	531.774
1.7	4.95857	310.504	534.879
1.71	4.98752	310.204	537.981
1.72	5.01645	309.892	541.08
1.73	5.04534	309.566	544.175
1.74	5.07421	309.228	547.268
1.75	5.10304	308.876	550.356
1.76	5.13184	308.511	553.442
1.77	5.16061	308.132	556.523
1.78	5.18934	307.74	559.6
1.79	5.21804	307.335	562.674
1.8	5.2467	306.917	565.743
1.81	5.27532	306.485	568.808
1.82	5.30389	306.039	571.868
1.83	5.33243	305.58	574.924
1.84	5.36093	305.107	577.975
1.85	5.38938	304.62	581.021
1.86	5.41778	304.12	584.062
1.87	5.44614	303.605	587.098
1.88	5.47445	303.077	590.129
1.89	5.50271	302.535	593.154
1.9	5.53092	301.979	596.174
1.91	5.55908	301.409	599.188
1.92	5.58718	300.824	602.197
1.93	5.61523	300.226	605.199
1.94	5.64323	299.614	608.195
1.95	5.67116	298.987	611.185
1.96	5.69904	298.346	614.168
1.97	5.72686	297.691	617.145
1.98	5.75462	297.021	620.115
1.99	5.78232	296.337	623.079
2	5.80995	295.639	626.035
2.01	5.83752	294.926	628.984
2.02	5.86502	294.199	631.926
2.03	5.89245	293.457	634.861
2.04	5.91981	292.701	637.788
2.05	5.94711	291.93	640.707
2.06	5.97433	291.145	643.619
2.07	6.00148	290.345	646.522
2.08	6.02855	289.53	649.418
2.09	6.05555	288.701	652.305
2.1	6.08247	287.856	655.183
2.11	6.10931	286.998	658.053
2.12	6.13607	286.124	660.914
2.13	6.16275	285.236	663.767
2.14	6.18935	284.332	666.61
2.15	6.21586	283.414	669.444
2.16	6.24229	282.482	672.269
2.17	6.26863	281.534	675.084
2.18	6.29488	280.571	677.89
2.19	6.32104	279.594	680.686
2.2	6.34711	278.602	683.472
2.21	6.37309	277.595	686.248
2.22	6.39898	276.573	689.014
2.23	6.42477	275.536	691.769
2.24	6.45046	274.484	694.514
2.25	6.47605	273.417	697.248
2.26	6.50155	272.335	699.971
2.27	6.52694	271.238	702.684
2.28	6.55223	270.127	705.385
2.29	6.57742	269	708.075
2.3	6.6025	267.859	710.754
2.31	6.62748	266.703	713.421
2.32	6.65235	265.531	716.076
2.33	6.67711	264.345	718.719
2.34	6.70176	263.144	721.351
2.35	6.7263	261.928	723.97
2.36	6.75072	260.697	726.577
2.37	6.77503	259.452	729.172
2.38	6.79922	258.191	731.754
2.39	6.8233	256.916	734.323
2.4	6.84725	255.626	736.879
2.41	6.87109	254.321	739.422
2.42	6.8948	253.001	741.952
2.43	6.91839	251.667	744.469
2.44	6.94186	250.317	746.972
2.45	6.9652	248.954	749.462
2.46	6.98842	247.575	751.937
2.47	7.0115	246.182	754.399
2.48	7.03446	244.774	756.847
2.49	7.05728	243.352	759.28
2.5	7.07997	241.915	761.7
2.51	7.10253	240.464	764.104
2.52	7.12495	238.998	766.494
2.53	7.14724	237.518	768.869
2.54	7.16939	236.023	771.23
2.55	7.19139	234.514	773.575
2.56	7.21326	232.991	775.905
2.57	7.23499	231.453	778.219
2.58	7.25657	229.902	780.518
2.59	7.27801	228.336	782.802
2.6	7.2993	226.756	785.069
2.61	7.32044	225.162	787.321
2.62	7.34144	223.554	789.556
2.63	7.36228	221.932	791.776
2.64	7.38298	220.297	793.979
2.65	7.40352	218.647	796.165
2.66	7.42391	216.984	798.335
2.67	7.44414	215.307	800.488
2.68	7.46422	213.616	802.624
2.69	7.48413	211.912	804.743
2.7	7.50389	210.194	806.845
2.71	7.52349	208.463	808.93
2.72	7.54293	206.718	810.997
2.73	7.56221	204.96	813.047
2.74	7.58132	203.189	815.078
2.75	7.60027	201.405	817.092
2.76	7.61905	199.608	819.089
2.77	7.63766	197.798	821.067
2.78	7.6561	195.975	823.026
2.79	7.67438	194.139	824.968
2.8	7.69248	192.29	826.891
2.81	7.71041	190.429	828.795
2.82	7.72817	188.555	830.68
2.83	7.74575	186.669	832.547
2.84	7.76315	184.77	834.395
2.85	7.78038	182.859	836.223
2.86	7.79743	180.935	838.033
2.87	7.81431	179	839.823
2.88	7.831	177.053	841.593
2.89	7.84751	175.093	843.344
2.9	7.86383	173.122	845.075
2.91	7.87998	171.139	846.787
2.92	7.89593	169.145	848.478
2.93	7.91171	167.139	850.15
2.94	7.92729	165.121	851.801
2.95	7.94269	163.093	853.432
2.96	7.9579	161.053	855.042
2.97	7.97291	159.002	856.632
2.98	7.98774	156.94	858.202
2.99	8.00237	154.867	859.75
3	8.01681	152.783	861.278
3.01	8.03106	150.688	862.785
3.02	8.04511	148.584	864.271
3.03	8.05897	146.468	865.736
3.04	8.07262	144.342	867.179
3.05	8.08608	142.207	868.601
3.06	8.09934	140.061	870.002
3.07	8.1124	137.905	871.381
3.08	8.12526	135.739	872.738
3.09	8.13792	133.563	874.074
3.1	8.15037	131.378	875.388
3.11	8.16262	129.183	876.679
3.12	8.17467	0	876.679
